"dmuiid","lmapunitiid","muiid","MLRARSYM","Count","percentmlra","pmlra","mu.total","affinity","LRU","best","ofbest","compname","coiid","areasymbol","areaname","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","Site","grpname"
128460,170780,170780,"139",8470,0.0248925023018952,0.0248925023018952,0.0461254870271854,53.9669148365286,"139",53.9669148365286,100,"Loudonville",249257,"OH139","Richland County, Ohio","5qq1","Loudonville silt loam, 2 to 6 percent slopes",17.5973906815387,TRUE,95,"alfisols","ultic hapludalfs","Fine-loamy, mixed, mesic Ultic Hapludalfs","well",4,250,97,0,30.6960000610352,49.1440013122559,20.16,1.62199999332428,9.72000020742416,5.7160001373291,0,42.5278344695101,36.394846650743,21.0773195876289,1.15103091284172,15.7000003680587,"none",36,0,"till, unspecified & residuum","NA & sandstone and siltstone","till plain & hill","no","no",250,"F139XY007OH","12-BEL Belmont, New York"
128461,170781,170781,"139",15114,0.0444185690426026,0.0444185690426026,0.0801812557202562,55.3976969350221,"139",55.3976969350221,100,"Loudonville",249258,"OH139","Richland County, Ohio","5qq2","Loudonville silt loam, 6 to 12 percent slopes",17.5979791444201,TRUE,95,"alfisols","ultic hapludalfs","Fine-loamy, mixed, mesic Ultic Hapludalfs","well",9,250,97,0,30.6960000610352,49.1440013122559,20.16,1.62199999332428,9.72000020742416,5.7160001373291,0,42.5278344695101,36.394846650743,21.0773195876289,1.15103091284172,15.7000003680587,"none",36,0,"till, unspecified & residuum","NA & sandstone and siltstone","hill & till plain","no","no",250,"F139XY007OH","12-BEL Belmont, New York"
128462,170782,170782,"139",19765,0.0580874035415536,0.0580874035415536,0.0809878361787653,71.7236146590417,"139",71.7236146590417,100,"Loudonville",249259,"OH139","Richland County, Ohio","5qq3","Loudonville silt loam, 12 to 18 percent slopes",17.5906244174843,TRUE,95,"alfisols","ultic hapludalfs","Fine-loamy, mixed, mesic Ultic Hapludalfs","well",15,250,97,0,30.6960000610352,49.1440013122559,20.16,1.62199999332428,9.72000020742416,5.7160001373291,0,42.5278344695101,36.394846650743,21.0773195876289,1.15103091284172,15.7000003680587,"none",36,0,"till, unspecified & residuum","NA & sandstone and siltstone","till plain & hill","no","no",250,"F139XY007OH","12-BEL Belmont, New York"
128480,170800,170800,"139",1362,0.00400278490379944,0.00400278490379944,0.00728973724925837,54.9098652932473,"139",54.9098652932473,100,"Schaffenaker",249277,"OH139","Richland County, Ohio","5qqp","Schaffenaker loamy sand, 2 to 12 percent slopes",17.5651765267418,TRUE,100,"entisols","typic quartzipsamments","Mesic, coated Typic Quartzipsamments","well",7,250,71,0,80.9000015258789,17.0999984741211,2,0.6,3.50000001490116,5,0,80.9000015258789,17.0999984741211,2,0.496478873239437,4.97000002115965,"none",0,0,"residuum","sandstone, unspecified","hill","no","no",250,"F139XY007OH","12-BEL Belmont, New York"
128481,170801,170801,"139",1865,0.00548105275006311,0.00548105275006311,0.0114406063067623,47.9087611538856,"139",47.9087611538856,100,"Schaffenaker",249278,"OH139","Richland County, Ohio","5qqq","Schaffenaker loamy sand, 12 to 18 percent slopes",17.5886602140493,TRUE,100,"entisols","typic quartzipsamments","Mesic, coated Typic Quartzipsamments","well",15,250,71,0,80.9000015258789,17.0999984741211,2,0.6,3.50000001490116,5,0,80.9000015258789,17.0999984741211,2,0.496478873239437,4.97000002115965,"none",0,0,"residuum","sandstone, unspecified","hill","no","no",250,"F139XY007OH","12-BEL Belmont, New York"
128482,170802,170802,"139",3621,0.0106417651517311,0.0106417651517311,0.018118274233996,58.7349822300601,"139",58.7349822300601,100,"Schaffenaker",249279,"OH139","Richland County, Ohio","5qqr","Schaffenaker loamy sand, 18 to 40 percent slopes",17.51747317663,TRUE,95,"entisols","typic quartzipsamments","Mesic, coated Typic Quartzipsamments","well",29,250,71,0,80.9000015258789,17.0999984741211,2,0.6,3.50000001490116,5,0,80.9000015258789,17.0999984741211,2,0.496478873239437,4.97000002115965,"none",0,0,"residuum","sandstone, unspecified","hill","no","no",250,"F139XY007OH","12-BEL Belmont, New York"
128485,1593078,1593078,"139",101,0.000296829130164276,0.000296829130164276,0.000296829130164276,100,"139",100,100,"Shoals Variant",249282,"OH083","Knox County, Ohio","1qgqm","Shoals loam, coarse subsoil variant",17.6312003182893,TRUE,95,"entisols","aeric fluvaquents","Sandy-skeletal, mixed, calcareous, mesic Aeric Fluvaquents","somewhat poorly",1,25,250,0,70.7999992370605,22.4500007629395,6.75,1.625,4.99999988824129,7,0,87.5999997456868,8.48333358764648,3.91666666666667,1.215,8.99999979883432,"flood",25,0,"alluvium",NA,"flood plain","no","no",50,"F139XY008OH","12-BEL Belmont, New York"
128485,170805,170805,"139",3727,0.0109532887932897,0.0109532887932897,0.0183581088249158,59.6645814541841,"139",59.6645814541841,100,"Shoals Variant",249282,"OH139","Richland County, Ohio","5qqv","Shoals loam, coarse subsoil variant",17.619257803579,TRUE,95,"entisols","aeric fluvaquents","Sandy-skeletal, mixed, calcareous, mesic Aeric Fluvaquents","somewhat poorly",1,25,250,0,70.7999992370605,22.4500007629395,6.75,1.625,4.99999988824129,7,0,87.5999997456868,8.48333358764648,3.91666666666667,1.215,8.99999979883432,"flood",25,0,"alluvium",NA,"flood plain","no","no",50,"F139XY008OH","12-BEL Belmont, New York"
128492,170812,170812,"139",11683,0.0343351953238538,0.0343351953238538,0.0573684877480077,59.8502708920478,"139",59.8502708920478,100,"Water",249289,"OH139","Richland County, Ohio","5qr2","Water",17.5211282128029,TRUE,100,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,"Water","12-BEL Belmont, New York"
128496,1593252,1593252,"139",23,6.7594752413647e-05,6.7594752413647e-05,6.7594752413647e-05,100,"139",100,100,"Wheeling",249293,"OH117","Morrow County, Ohio","1qgx7","Wheeling silt loam, 0 to 2 percent slopes",17.6747008613918,TRUE,100,"alfisols","ultic hapludalfs","Fine-loamy, mixed, mesic Ultic Hapludalfs","well",1,250,250,0,30.2440007019043,52.8759992980957,16.88,1.86,9.45999991893768,6.16799983978271,0,48.7933324686686,34.0766675313314,17.13,0.786666666666667,20.7500002682209,"none",46,0,"lacustrine deposits",NA,"terrace & lake plain","no","no",250,"F139XY005OH","12-BEL Belmont, New York"
128496,170816,170816,"139",3311,0.00973070544528631,0.00973070544528631,0.0125088191796345,77.7907595077302,"139",77.7907595077302,100,"Wheeling",249293,"OH139","Richland County, Ohio","5qr6","Wheeling silt loam, 0 to 2 percent slopes",17.5288352679998,TRUE,100,"alfisols","ultic hapludalfs","Fine-loamy, mixed, mesic Ultic Hapludalfs","well",1,250,250,0,30.2440007019043,52.8759992980957,16.88,1.86,9.45999991893768,6.16799983978271,0,48.7933324686686,34.0766675313314,17.13,0.786666666666667,20.7500002682209,"none",46,0,"lacustrine deposits",NA,"terrace & lake plain","no","no",250,"F139XY005OH","12-BEL Belmont, New York"
128497,1593253,1593253,"139",169,0.000496674485126362,0.000496674485126362,0.000496674485126362,100,"139",100,100,"Wheeling",249294,"OH117","Morrow County, Ohio","1qgx8","Wheeling silt loam, 2 to 6 percent slopes",17.6700330090946,TRUE,100,"alfisols","ultic hapludalfs","Fine-loamy, mixed, mesic Ultic Hapludalfs","well",4,250,250,0,30.2440007019043,52.8759992980957,16.88,1.86,9.45999991893768,6.16799983978271,0,48.7933324686686,34.0766675313314,17.13,0.786666666666667,20.7500002682209,"none",46,0,"lacustrine deposits",NA,"terrace & lake plain","no","no",250,"F139XY005OH","12-BEL Belmont, New York"
128497,170817,170817,"139",11147,0.0327599437023879,0.0327599437023879,0.0487623836507114,67.1828184960151,"139",67.1828184960151,100,"Wheeling",249294,"OH139","Richland County, Ohio","5qr7","Wheeling silt loam, 2 to 6 percent slopes",17.5279846651025,TRUE,100,"alfisols","ultic hapludalfs","Fine-loamy, mixed, mesic Ultic Hapludalfs","well",4,250,250,0,30.2440007019043,52.8759992980957,16.88,1.86,9.45999991893768,6.16799983978271,0,48.7933324686686,34.0766675313314,17.13,0.786666666666667,20.7500002682209,"none",46,0,"lacustrine deposits",NA,"terrace & lake plain","no","no",250,"F139XY005OH","12-BEL Belmont, New York"
128498,170818,170818,"139",2702,0.00794091395746409,0.00794091395746409,0.0140068647415104,56.6930152036851,"139",56.6930152036851,100,"Wheeling",249295,"OH139","Richland County, Ohio","5qr8","Wheeling silt loam, 6 to 12 percent slopes",17.5304448073044,TRUE,100,"alfisols","ultic hapludalfs","Fine-loamy, mixed, mesic Ultic Hapludalfs","well",9,250,250,0,30.2440007019043,52.8759992980957,16.88,1.86,9.45999991893768,6.16799983978271,0,48.7933324686686,34.0766675313314,17.13,0.786666666666667,20.7500002682209,"none",46,0,"lacustrine deposits",NA,"terrace & lake plain","no","no",250,"F139XY005OH","12-BEL Belmont, New York"
128500,170820,170820,"139",37588,0.110467458857572,0.110467458857572,0.123835075566791,89.2053066160493,"139",89.2053066160493,100,"Wooster",249298,"OH139","Richland County, Ohio","5qrb","Wooster silt loam, 2 to 6 percent slopes",17.594926253248,TRUE,95,"alfisols","typic fragiudalfs","Fine-loamy, mixed, mesic Typic Fragiudalfs","well",4,250,250,0,28.3999992370605,53.9000007629395,17.7,1.42000000476837,9.30000007152557,5.3,0,31.2373326746623,49.5960001373291,19.1666666666667,0.689333334167798,21.1400000825524,"none",30,0,"till, unspecified","sandstone and siltstone","hill & till plain","no","no",250,"F139XY005OH","12-BEL Belmont, New York"
128501,1593254,1593254,"139",7,2.05723159519795e-05,2.05723159519795e-05,2.05723159519795e-05,100,"139",100,100,"Wooster",249299,"OH117","Morrow County, Ohio","1qgx9","Wooster silt loam, 2 to 6 percent slopes, moderately eroded",17.6385694231306,TRUE,100,"alfisols","typic fragiudalfs","Fine-loamy, mixed, mesic Typic Fragiudalfs","well",4,250,250,0,28.3999992370605,53.9000007629395,17.7,1.42000000476837,9.30000007152557,5.3,0,31.2373326746623,49.5960001373291,19.1666666666667,0.689333334167798,21.1400000825524,"none",30,0,"till, unspecified","sandstone and siltstone","hill & till plain","no","no",250,"F139XY005OH","12-BEL Belmont, New York"
128501,1593079,1593079,"139",11,3.23279250673964e-05,3.23279250673964e-05,3.23279250673964e-05,100,"139",100,100,"Wooster",249299,"OH083","Knox County, Ohio","1qgqn","Wooster silt loam, 2 to 6 percent slopes, moderately eroded",17.6233827417547,TRUE,100,"alfisols","typic fragiudalfs","Fine-loamy, mixed, mesic Typic Fragiudalfs","well",4,250,250,0,28.3999992370605,53.9000007629395,17.7,1.42000000476837,9.30000007152557,5.3,0,31.2373326746623,49.5960001373291,19.1666666666667,0.689333334167798,21.1400000825524,"none",30,0,"till, unspecified","sandstone and siltstone","hill & till plain","no","no",250,"F139XY005OH","12-BEL Belmont, New York"
128501,170821,170821,"139",3005,0.00883140134795692,0.00883140134795692,0.0096787813048788,91.2449725825013,"139",91.2449725825013,100,"Wooster",249299,"OH139","Richland County, Ohio","5qrc","Wooster silt loam, 2 to 6 percent slopes, moderately eroded",17.5961568090135,TRUE,100,"alfisols","typic fragiudalfs","Fine-loamy, mixed, mesic Typic Fragiudalfs","well",4,250,250,0,28.3999992370605,53.9000007629395,17.7,1.42000000476837,9.30000007152557,5.3,0,31.2373326746623,49.5960001373291,19.1666666666667,0.689333334167798,21.1400000825524,"none",30,0,"till, unspecified","sandstone and siltstone","hill & till plain","no","no",250,"F139XY005OH","12-BEL Belmont, New York"
128502,170822,170822,"139",42433,0.124706440398621,0.124706440398621,0.130370164543436,95.6556592801352,"139",95.6556592801352,100,"Wooster",249300,"OH139","Richland County, Ohio","5qrd","Wooster silt loam, 6 to 12 percent slopes",17.5723432409696,TRUE,95,"alfisols","typic fragiudalfs","Fine-loamy, mixed, mesic Typic Fragiudalfs","well",9,250,250,0,28.3999992370605,53.9000007629395,17.7,1.42000000476837,9.30000007152557,5.3,0,31.2373326746623,49.5960001373291,19.1666666666667,0.689333334167798,21.1400000825524,"none",30,0,"till, unspecified","sandstone and siltstone","till plain","no","no",250,"F139XY005OH","12-BEL Belmont, New York"
128503,1592616,1592616,"139",20,5.87780455770843e-05,5.87780455770843e-05,5.87780455770843e-05,100,"139",100,100,"Wooster",249301,"OH005","Ashland County, Ohio","1qg7q","Wooster silt loam, 6 to 12 percent slopes, moderately eroded",17.3663415908813,TRUE,100,"alfisols","typic fragiudalfs","Fine-loamy, mixed, mesic Typic Fragiudalfs","well",9,250,250,0,28.3999992370605,53.9000007629395,17.7,1.42000000476837,9.30000007152557,5.3,0,31.2373326746623,49.5960001373291,19.1666666666667,0.689333334167798,21.1400000825524,"none",30,0,"till, unspecified","sandstone and siltstone","till plain","no","no",250,"F139XY005OH","12-BEL Belmont, New York"
128503,170823,170823,"139",27644,0.0812430145966459,0.0812430145966459,0.0857294563910906,94.7667441468684,"139",94.7667441468684,100,"Wooster",249301,"OH139","Richland County, Ohio","5qrf","Wooster silt loam, 6 to 12 percent slopes, moderately eroded",17.6120691882455,TRUE,100,"alfisols","typic fragiudalfs","Fine-loamy, mixed, mesic Typic Fragiudalfs","well",9,250,250,0,28.3999992370605,53.9000007629395,17.7,1.42000000476837,9.30000007152557,5.3,0,31.2373326746623,49.5960001373291,19.1666666666667,0.689333334167798,21.1400000825524,"none",30,0,"till, unspecified","sandstone and siltstone","till plain","no","no",250,"F139XY005OH","12-BEL Belmont, New York"
128503,1593080,1593080,"139",43,0.000126372797990731,0.000126372797990731,0.000126372797990731,100,"139",100,100,"Wooster",249301,"OH083","Knox County, Ohio","1qgqp","Wooster silt loam, 6 to 12 percent slopes, moderately eroded",17.6295413083808,TRUE,100,"alfisols","typic fragiudalfs","Fine-loamy, mixed, mesic Typic Fragiudalfs","well",9,250,250,0,28.3999992370605,53.9000007629395,17.7,1.42000000476837,9.30000007152557,5.3,0,31.2373326746623,49.5960001373291,19.1666666666667,0.689333334167798,21.1400000825524,"none",30,0,"till, unspecified","sandstone and siltstone","till plain","no","no",250,"F139XY005OH","12-BEL Belmont, New York"
128504,170824,170824,"139",25094,0.0737488137855677,0.0737488137855677,0.0811278602889112,90.9044236134598,"139",90.9044236134598,100,"Wooster",249302,"OH139","Richland County, Ohio","5qrg","Wooster silt loam, 12 to 18 percent slopes",17.5740812983104,TRUE,95,"alfisols","typic fragiudalfs","Fine-loamy, mixed, mesic Typic Fragiudalfs","well",15,250,250,0,28.3999992370605,53.9000007629395,17.7,1.42000000476837,9.30000007152557,5.3,0,31.2373326746623,49.5960001373291,19.1666666666667,0.689333334167798,21.1400000825524,"none",30,0,"till, unspecified","sandstone and siltstone","till plain","no","no",250,"F139XY004OH","12-BEL Belmont, New York"
128505,170825,170825,"139",13726,0.040339372679553,0.040339372679553,0.0431289456525952,93.5320167677821,"139",93.5320167677821,100,"Wooster",249303,"OH139","Richland County, Ohio","5qrh","Wooster silt loam, 12 to 18 percent slopes, moderately eroded",17.5995776290282,TRUE,85,"alfisols","typic fragiudalfs","Fine-loamy, mixed, mesic Typic Fragiudalfs","well",15,250,250,0,28.3999992370605,53.9000007629395,17.7,1.42000000476837,9.30000007152557,5.3,0,31.2373326746623,49.5960001373291,19.1666666666667,0.689333334167798,21.1400000825524,"none",30,0,"till, unspecified","sandstone and siltstone","till plain","no","no",250,"F139XY004OH","12-BEL Belmont, New York"
128506,170826,170826,"139",1512,0.00444362024562758,0.00444362024562758,0.00467424446470882,95.0660642415585,"139",95.0660642415585,100,"Wooster",249304,"OH139","Richland County, Ohio","5qrj","Wooster silt loam, 12 to 18 percent slopes, severely eroded",17.5933210320113,TRUE,85,"alfisols","typic fragiudalfs","Fine-loamy, mixed, mesic Typic Fragiudalfs","well",15,250,250,0,28.3999992370605,53.9000007629395,17.7,0.670000004768372,9.30000007152557,5.3,0,31.2373326746623,49.5960001373291,19.1666666666667,0.439333334167798,21.1400000825524,"none",0,0,"till, unspecified","sandstone and siltstone","till plain","no","no",250,"F139XY004OH","12-BEL Belmont, New York"
128507,1592617,1592617,"139",56,0.000164578527615836,0.000164578527615836,0.000164578527615836,100,"139",100,100,"Wooster",249305,"OH005","Ashland County, Ohio","1qg7r","Wooster silt loam, 18 to 25 percent slopes",17.4412626538958,TRUE,85,"alfisols","typic fragiudalfs","Fine-loamy, mixed, mesic Typic Fragiudalfs","well",22,250,250,0,28.3999992370605,53.9000007629395,17.7,1.42000000476837,9.30000007152557,5.3,0,31.2373326746623,49.5960001373291,19.1666666666667,0.689333334167798,21.1400000825524,"none",30,0,"till, unspecified","sandstone and siltstone","till plain","no","no",250,"F139XY004OH","12-BEL Belmont, New York"
128507,170827,170827,"139",10194,0.0299591698306399,0.0299591698306399,0.0319687740889585,93.7138526090286,"139",93.7138526090286,100,"Wooster",249305,"OH139","Richland County, Ohio","5qrk","Wooster silt loam, 18 to 25 percent slopes",17.5783434581334,TRUE,85,"alfisols","typic fragiudalfs","Fine-loamy, mixed, mesic Typic Fragiudalfs","well",22,250,250,0,28.3999992370605,53.9000007629395,17.7,1.42000000476837,9.30000007152557,5.3,0,31.2373326746623,49.5960001373291,19.1666666666667,0.689333334167798,21.1400000825524,"none",30,0,"till, unspecified","sandstone and siltstone","till plain","no","no",250,"F139XY004OH","12-BEL Belmont, New York"
128508,170828,170828,"139",911,0.00267733997603619,0.00267733997603619,0.00296723311919368,90.2301864561197,"139",90.2301864561197,100,"Wooster",249306,"OH139","Richland County, Ohio","5qrl","Wooster silt loam, 18 to 40 percent slopes, severely eroded",17.5831513420113,TRUE,85,"alfisols","typic fragiudalfs","Fine-loamy, mixed, mesic Typic Fragiudalfs","well",29,250,250,0,28.3999992370605,53.9000007629395,17.7,0.670000004768372,9.30000007152557,5.3,0,31.2373326746623,49.5960001373291,19.1666666666667,0.439333334167798,21.1400000825524,"none",0,0,"till, unspecified","sandstone and siltstone","till plain","no","no",250,"F139XY004OH","12-BEL Belmont, New York"
128509,1593255,1593255,"139",207,0.000608352771722823,0.000608352771722823,0.000608352771722823,100,"139",100,100,"Wooster",249307,"OH117","Morrow County, Ohio","1qgxb","Wooster silt loam, 25 to 40 percent slopes",17.6578417515409,TRUE,85,"alfisols","typic fragiudalfs","Fine-loamy, mixed, mesic Typic Fragiudalfs","well",33,250,250,0,28.3999992370605,53.9000007629395,17.7,1.42000000476837,9.30000007152557,5.3,0,31.2373326746623,49.5960001373291,19.1666666666667,0.689333334167798,21.1400000825524,"none",30,0,"till, unspecified","sandstone and siltstone","till plain","no","no",250,"F139XY004OH","12-BEL Belmont, New York"
128509,170829,170829,"139",2331,0.00685058121200918,0.00685058121200918,0.00876583887380127,78.1508913252298,"139",78.1508913252298,100,"Wooster",249307,"OH139","Richland County, Ohio","5qrm","Wooster silt loam, 25 to 40 percent slopes",17.5792563706868,TRUE,85,"alfisols","typic fragiudalfs","Fine-loamy, mixed, mesic Typic Fragiudalfs","well",33,250,250,0,28.3999992370605,53.9000007629395,17.7,1.42000000476837,9.30000007152557,5.3,0,31.2373326746623,49.5960001373291,19.1666666666667,0.689333334167798,21.1400000825524,"none",30,0,"till, unspecified","sandstone and siltstone","till plain","no","no",250,"F139XY004OH","12-BEL Belmont, New York"
