"","dmuiid","lmapunitiid","muiid","MLRARSYM","Count","percentmlra","pmlra","mu.total","affinity","LRU","best","ofbest","compname","coiid","areasymbol","areaname","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","grpname"
"19191",125676,168003,168003,"99",10377,0.0274751024259745,0.0274751024259745,0.05459421751906,50.3260302547286,"99",50.3260302547286,100,"Saylesville",284260,"OH077","Huron County, Ohio","5mtg","Tuscola fine sandy loam, 0 to 2 percent slopes",18.1173872384033,FALSE,3,"alfisols","typic hapludalfs","Fine, illitic, mesic Typic Hapludalfs","well",0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"glaciolacustrine deposits",NA,"lake plain","no","no",250,"12-FIN Findlay, Ohio"
"19193",125676,168003,168003,"99",10377,0.0274751024259745,0.0274751024259745,0.05459421751906,50.3260302547286,"99",50.3260302547286,100,"Tuscola",245120,"OH077","Huron County, Ohio","5mtg","Tuscola fine sandy loam, 0 to 2 percent slopes",18.1173872384033,TRUE,90,"alfisols","aquic hapludalfs","Fine-loamy, mixed, mesic Aquic Hapludalfs","moderately well",1,25,250,0,54.7999992370605,31.2000007629395,14,0.875,9.00000035762787,6.5,0,47.9999997456868,34.6266669209798,17.3733333333333,0.458333333333333,26.0800005793571,"none",0,0,"glaciolacustrine deposits",NA,"lake plain & delta","no","no",100,"12-FIN Findlay, Ohio"
"19199",125676,168003,168003,"99",10377,0.0274751024259745,0.0274751024259745,0.05459421751906,50.3260302547286,"99",50.3260302547286,100,"Elnora",284259,"OH077","Huron County, Ohio","5mtg","Tuscola fine sandy loam, 0 to 2 percent slopes",18.1173872384033,FALSE,4,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","moderately well",0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"glaciolacustrine deposits & eolian deposits",NA,"beach ridge & longshore bar (relict)","no","no",100,"12-FIN Findlay, Ohio"
"19357",125735,168062,168062,"99",229,0.000606321524096382,0.000606321524096382,0.00112348216798332,53.9680594294383,"99",53.9680594294383,100,"gravelly surface layer",289649,"OH161","Van Wert County, Ohio","5mwc","Belmore sandy loam, 2 to 6 percent slopes",18.67366253422,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-FIN Findlay, Ohio"
"19358",125735,168062,168062,"99",229,0.000606321524096382,0.000606321524096382,0.00112348216798332,53.9680594294383,"99",53.9680594294383,100,"fine sandy loam surface layer",289648,"OH161","Van Wert County, Ohio","5mwc","Belmore sandy loam, 2 to 6 percent slopes",18.67366253422,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-FIN Findlay, Ohio"
"19359",125735,168062,168062,"99",229,0.000606321524096382,0.000606321524096382,0.00112348216798332,53.9680594294383,"99",53.9680594294383,100,"Belmore",245231,"OH161","Van Wert County, Ohio","5mwc","Belmore sandy loam, 2 to 6 percent slopes",18.67366253422,TRUE,100,"alfisols","typic hapludalfs","Fine-loamy, mixed, mesic Typic Hapludalfs","well",4,152,250,0,51.7139981842041,30.8460018157959,17.44,1.785,7.73000007867813,6.17600005149841,0,51.8779988861084,25.2820011138916,22.84,0.841666666666667,21.9700002670288,"none",23,0,"outwash",NA,"beach ridge & stream terrace","no","no",250,"12-FIN Findlay, Ohio"
"19375",125738,168065,168065,"99",154,0.000407744605724205,0.000407744605724205,0.000661623467268703,61.6278934916631,"99",61.6278934916631,100,"sandy loam surface layer",288709,"OH161","Van Wert County, Ohio","5mwg","Belmore loam, 6 to 12 percent slopes",18.6632348243226,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-FIN Findlay, Ohio"
"19376",125738,168065,168065,"99",154,0.000407744605724205,0.000407744605724205,0.000661623467268703,61.6278934916631,"99",61.6278934916631,100,"Belmore",245234,"OH161","Van Wert County, Ohio","5mwg","Belmore loam, 6 to 12 percent slopes",18.6632348243226,TRUE,100,"alfisols","typic hapludalfs","Fine-loamy, mixed, mesic Typic Hapludalfs","well",9,152,250,0,39.9519988250732,40.0780011749268,19.97,1.785,7.73000007867813,6.17600005149841,0,47.5253323109945,28.7913343556722,23.6833333333333,0.841666666666667,21.9700002670288,"none",23,0,"outwash",NA,"beach ridge & stream terrace","no","no",250,"12-FIN Findlay, Ohio"
"19378",125738,168065,168065,"99",154,0.000407744605724205,0.000407744605724205,0.000661623467268703,61.6278934916631,"99",61.6278934916631,100,"gravelly loam surface layer",288706,"OH161","Van Wert County, Ohio","5mwg","Belmore loam, 6 to 12 percent slopes",18.6632348243226,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-FIN Findlay, Ohio"
"19379",125744,168071,168071,"99",107,0.000283303070210973,0.000283303070210973,0.000465092872304565,60.9132255257296,"99",60.9132255257296,100,"Clay pits",245240,"OH161","Van Wert County, Ohio","5mwn","Clay pits",18.6757359244607,TRUE,99,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,"12-FIN Findlay, Ohio"
"19382",125744,168071,168071,"99",107,0.000283303070210973,0.000283303070210973,0.000465092872304565,60.9132255257296,"99",60.9132255257296,100,"poorly drained soils",290537,"OH161","Van Wert County, Ohio","5mwn","Clay pits",18.6757359244607,FALSE,1,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression & drainageway","yes","no",25,"12-FIN Findlay, Ohio"
"19412",125751,168078,168078,"99",2472,0.00654509522954697,0.00654509522954697,0.0127917689463147,51.1664591270827,"99",51.1664591270827,100,"Digby",245247,"OH161","Van Wert County, Ohio","5mww","Digby loam, 0 to 2 percent slopes",18.6559178898076,TRUE,90,"alfisols","aeric ochraqualfs","Fine-loamy, mixed, mesic Aeric Ochraqualfs","somewhat poorly",1,89,250,0,47.2560000610352,31.0739999389648,21.67,1.785,8.26999996602535,6.33799989700317,0,63.370666885376,18.8559997812907,17.7733333333333,1.095,23.4400000721216,"none",23,0,"outwash",NA,"outwash terrace & outwash plain","no","no",50,"12-FIN Findlay, Ohio"
"19413",125751,168078,168078,"99",2472,0.00654509522954697,0.00654509522954697,0.0127917689463147,51.1664591270827,"99",51.1664591270827,100,"Haskins",289104,"OH161","Van Wert County, Ohio","5mww","Digby loam, 0 to 2 percent slopes",18.6559178898076,FALSE,2,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"glaciolacustrine deposits & till, unspecified",NA,"lake plain & till plain",NA,"no",250,"12-FIN Findlay, Ohio"
"19414",125751,168078,168078,"99",2472,0.00654509522954697,0.00654509522954697,0.0127917689463147,51.1664591270827,"99",51.1664591270827,100,"2 to 6 percent slopes",289105,"OH161","Van Wert County, Ohio","5mww","Digby loam, 0 to 2 percent slopes",18.6559178898076,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-FIN Findlay, Ohio"
"19417",125751,168078,168078,"99",2472,0.00654509522954697,0.00654509522954697,0.0127917689463147,51.1664591270827,"99",51.1664591270827,100,"Mermill",291498,"OH161","Van Wert County, Ohio","5mww","Digby loam, 0 to 2 percent slopes",18.6559178898076,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"glaciolacustrine deposits & till, unspecified",NA,"drainageway & depression","yes","no",25,"12-FIN Findlay, Ohio"
"19420",125751,168078,168078,"99",2472,0.00654509522954697,0.00654509522954697,0.0127917689463147,51.1664591270827,"99",51.1664591270827,100,"Millgrove",291499,"OH161","Van Wert County, Ohio","5mww","Digby loam, 0 to 2 percent slopes",18.6559178898076,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"outwash",NA,"drainageway & depression","yes","no",25,"12-FIN Findlay, Ohio"
"19422",125752,168079,168079,"99",1651,0.00437133989643287,0.00437133989643287,0.00859011702777726,50.8880133099186,"99",50.8880133099186,100,"gravelly surface layer",289106,"OH161","Van Wert County, Ohio","5mwx","Digby loam, 2 to 6 percent slopes",18.6605038004873,FALSE,1,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-FIN Findlay, Ohio"
"19423",125752,168079,168079,"99",1651,0.00437133989643287,0.00437133989643287,0.00859011702777726,50.8880133099186,"99",50.8880133099186,100,"Mermill",291500,"OH161","Van Wert County, Ohio","5mwx","Digby loam, 2 to 6 percent slopes",18.6605038004873,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"glaciolacustrine deposits & till, unspecified",NA,"drainageway & depression","yes","no",25,"12-FIN Findlay, Ohio"
"19424",125752,168079,168079,"99",1651,0.00437133989643287,0.00437133989643287,0.00859011702777726,50.8880133099186,"99",50.8880133099186,100,"silty surface layer",289108,"OH161","Van Wert County, Ohio","5mwx","Digby loam, 2 to 6 percent slopes",18.6605038004873,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-FIN Findlay, Ohio"
"19428",125752,168079,168079,"99",1651,0.00437133989643287,0.00437133989643287,0.00859011702777726,50.8880133099186,"99",50.8880133099186,100,"Haskins",289107,"OH161","Van Wert County, Ohio","5mwx","Digby loam, 2 to 6 percent slopes",18.6605038004873,FALSE,1,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"glaciolacustrine deposits & till, unspecified",NA,"lake plain & till plain",NA,"no",250,"12-FIN Findlay, Ohio"
"19429",125752,168079,168079,"99",1651,0.00437133989643287,0.00437133989643287,0.00859011702777726,50.8880133099186,"99",50.8880133099186,100,"Digby",245248,"OH161","Van Wert County, Ohio","5mwx","Digby loam, 2 to 6 percent slopes",18.6605038004873,TRUE,90,"alfisols","aeric ochraqualfs","Fine-loamy, mixed, mesic Aeric Ochraqualfs","somewhat poorly",4,89,250,0,47.2560000610352,31.0739999389648,21.67,1.785,8.26999996602535,6.33799989700317,0,63.370666885376,18.8559997812907,17.7733333333333,1.095,23.4400000721216,"none",23,0,"outwash",NA,"outwash terrace & outwash plain","no","no",50,"12-FIN Findlay, Ohio"
"19431",125752,168079,168079,"99",1651,0.00437133989643287,0.00437133989643287,0.00859011702777726,50.8880133099186,"99",50.8880133099186,100,"Millgrove",291501,"OH161","Van Wert County, Ohio","5mwx","Digby loam, 2 to 6 percent slopes",18.6605038004873,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"outwash",NA,"drainageway & depression","yes","no",25,"12-FIN Findlay, Ohio"
"26714",127607,169974,169974,"99",27063,0.0716544952254166,0.0716544952254166,0.1208255023848,59.3041152828929,"99",59.3041152828929,100,"Millgrove",1416738,"OH147","Seneca County, Ohio","5pw1","Digby loam, 1 to 4 percent slopes",18.3621993190584,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"outwash",NA,"depression","yes","no",25,"12-FIN Findlay, Ohio"
"26716",127607,169974,169974,"99",27063,0.0716544952254166,0.0716544952254166,0.1208255023848,59.3041152828929,"99",59.3041152828929,100,"Digby",248051,"OH147","Seneca County, Ohio","5pw1","Digby loam, 1 to 4 percent slopes",18.3621993190584,TRUE,95,"alfisols","aeric ochraqualfs","Fine-loamy, mixed, mesic Aeric Ochraqualfs","somewhat poorly",2.5,69,250,0,46.8999996185303,31.8500003814697,21.25,1.875,7.99999982118607,6.34999990463257,0,53.7333332061768,28.0500001271566,18.2166666666667,0.853000000119209,16.8299995884299,"none",25,0,"outwash",NA,"outwash terrace & outwash plain","no","no",50,"12-FIN Findlay, Ohio"
"26720",127608,169975,169975,"99",5267,0.0139453950542168,0.0139453950542168,0.0198535636222585,70.2412691219934,"99",70.2412691219934,100,"Colwood",1347389,"OH147","Seneca County, Ohio","5pw2","Fitchville silt loam, 1 to 4 percent slopes",18.3217681937036,FALSE,2,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"glaciolacustrine deposits & outwash",NA,"depression","yes","no",25,"12-FIN Findlay, Ohio"
"26722",127608,169975,169975,"99",5267,0.0139453950542168,0.0139453950542168,0.0198535636222585,70.2412691219934,"99",70.2412691219934,100,"occasionally flooded areas",1347391,"OH147","Seneca County, Ohio","5pw2","Fitchville silt loam, 1 to 4 percent slopes",18.3217681937036,FALSE,1,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-FIN Findlay, Ohio"
"26723",127608,169975,169975,"99",5267,0.0139453950542168,0.0139453950542168,0.0198535636222585,70.2412691219934,"99",70.2412691219934,100,"Fitchville",248052,"OH147","Seneca County, Ohio","5pw2","Fitchville silt loam, 1 to 4 percent slopes",18.3217681937036,TRUE,95,"alfisols","aeric ochraqualfs","Fine-silty, mixed, mesic Aeric Ochraqualfs","somewhat poorly",2.5,142,250,0,8.49999980926514,66.4000030517578,25.1,1.45,8.90000000596046,5.6600001335144,0,7.31599981943766,65.9573362223307,26.7266666666667,0.959333333969116,25.8200001418591,"none",20,0,"glaciolacustrine deposits",NA,"lake plain & terrace","no","no",50,"12-FIN Findlay, Ohio"
"26725",127608,169975,169975,"99",5267,0.0139453950542168,0.0139453950542168,0.0198535636222585,70.2412691219934,"99",70.2412691219934,100,"Nappanee",1347390,"OH147","Seneca County, Ohio","5pw2","Fitchville silt loam, 1 to 4 percent slopes",18.3217681937036,FALSE,2,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"till, unspecified",NA,"lake plain",NA,"no",250,"12-FIN Findlay, Ohio"
"26757",127616,169983,169983,"99",6180,0.0163627380738674,0.0163627380738674,0.02889996580446,56.6185378369627,"99",56.6185378369627,100,"Haney",248060,"OH147","Seneca County, Ohio","5pwb","Haney loam, 2 to 6 percent slopes",18.3529840467487,TRUE,90,"alfisols","aquic hapludalfs","Fine-loamy, mixed, mesic Aquic Hapludalfs","moderately well",4,53,250,0,46.5279995727539,32.4120004272461,21.06,1.45,8.17999982833862,6.36799991607666,0,54.4426665242513,27.110666809082,18.4466666666667,0.668666666150093,16.2899997457862,"none",28,0,"outwash",NA,"outwash plain & glacial drainage channel & outwash terrace","no","no",100,"12-FIN Findlay, Ohio"
"26760",127616,169983,169983,"99",6180,0.0163627380738674,0.0163627380738674,0.02889996580446,56.6185378369627,"99",56.6185378369627,100,"Digby",1347414,"OH147","Seneca County, Ohio","5pwb","Haney loam, 2 to 6 percent slopes",18.3529840467487,FALSE,10,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"outwash",NA,"outwash terrace & outwash plain",NA,"no",250,"12-FIN Findlay, Ohio"
"26971",127648,170015,170015,"99",2069,0.00547807525482714,0.00547807525482714,0.00928625817799462,58.9912012979391,"99",58.9912012979391,100,"Seward",1347511,"OH147","Seneca County, Ohio","5pxc","Spinks loamy sand, 2 to 6 percent slopes",18.304652313948,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"eolian deposits & glaciolacustrine deposits & till, unspecified & till, unspecified",NA,"dune & dune & beach ridge & beach ridge & lake plain & till plain",NA,"no",250,"12-FIN Findlay, Ohio"
"26973",127648,170015,170015,"99",2069,0.00547807525482714,0.00547807525482714,0.00928625817799462,58.9912012979391,"99",58.9912012979391,100,"Spinks",248093,"OH147","Seneca County, Ohio","5pxc","Spinks loamy sand, 2 to 6 percent slopes",18.304652313948,TRUE,90,"alfisols","psammentic hapludalfs","Mixed, mesic Psammentic Hapludalfs","well",4,250,250,0,82.5,9,8.5,1.515,4.50000017881393,6.36199991226196,0,84.1166666666667,7.38333333333333,8.5,0.671666666666667,10.5900000594556,"none",23,0,"eolian deposits & outwash","sandstone","dune & dune & dune & beach ridge & beach ridge & beach ridge & moraine & outwash plain & lake plain","no","no",250,"12-FIN Findlay, Ohio"
"26974",127648,170015,170015,"99",2069,0.00547807525482714,0.00547807525482714,0.00928625817799462,58.9912012979391,"99",58.9912012979391,100,"Haney",1347510,"OH147","Seneca County, Ohio","5pxc","Spinks loamy sand, 2 to 6 percent slopes",18.304652313948,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"outwash",NA,"outwash plain & glacial drainage channel & outwash terrace",NA,"no",250,"12-FIN Findlay, Ohio"
"26977",127648,170015,170015,"99",2069,0.00547807525482714,0.00547807525482714,0.00928625817799462,58.9912012979391,"99",58.9912012979391,100,"Gallman",1347509,"OH147","Seneca County, Ohio","5pxc","Spinks loamy sand, 2 to 6 percent slopes",18.304652313948,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"outwash",NA,"outwash plain & kame & moraine & outwash terrace",NA,"no",250,"12-FIN Findlay, Ohio"
"26979",127651,170018,170018,"99",435,0.00115174612655863,0.00115174612655863,0.002217410483659,51.9410427183563,"99",51.9410427183563,100,"Udorthents",248096,"OH147","Seneca County, Ohio","5pxg","Udorthents, loamy",18.2954354341568,TRUE,90,"entisols",NA,"Loamy, mixed, mesic Udorthents",NA,3,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,"12-FIN Findlay, Ohio"
"26980",127651,170018,170018,"99",435,0.00115174612655863,0.00115174612655863,0.002217410483659,51.9410427183563,"99",51.9410427183563,100,"poorly drained soils in excavated areas",1347517,"OH147","Seneca County, Ohio","5pxg","Udorthents, loamy",18.2954354341568,FALSE,10,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,"12-FIN Findlay, Ohio"
"26983",127652,170019,170019,"99",1140,0.0030183691592571,0.0030183691592571,0.0030183691592571,100,"99",100,100,"Urban land",248097,"OH147","Seneca County, Ohio","5pxh","Urban land",18.4316565162257,TRUE,100,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,"12-FIN Findlay, Ohio"
"26985",127653,170020,170020,"99",2835,0.00750620751446831,0.00750620751446831,0.0143139221721801,52.4399072747305,"99",52.4399072747305,100,"Water",248098,"OH147","Seneca County, Ohio","5pxj","Water",18.3742115039037,TRUE,100,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,"12-FIN Findlay, Ohio"
"29222",128371,170691,170691,"99",370,0.000979646130636076,0.000979646130636076,0.00108934687327876,89.9296775587648,"99",89.9296775587648,100,"bedrock at 16 to 20 inches",1318113,"OH137","Putnam County, Ohio","5qm5","Shoals silt loam, moderately shallow variant",18.5933268229167,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-FIN Findlay, Ohio"
"29225",128371,170691,170691,"99",370,0.000979646130636076,0.000979646130636076,0.00108934687327876,89.9296775587648,"99",89.9296775587648,100,"Sloan",1321296,"OH137","Putnam County, Ohio","5qm5","Shoals silt loam, moderately shallow variant",18.5933268229167,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"alluvium","limestone and dolomite","oxbow & depression","yes","no",25,"12-FIN Findlay, Ohio"
"29226",128371,170691,170691,"99",370,0.000979646130636076,0.000979646130636076,0.00108934687327876,89.9296775587648,"99",89.9296775587648,100,"Shoals Variant",249158,"OH137","Putnam County, Ohio","5qm5","Shoals silt loam, moderately shallow variant",18.5933268229167,TRUE,95,"entisols","aeric fluvaquents","Fine-loamy, mixed, nonacid, mesic Aeric Fluvaquents","somewhat poorly",0.5,20,69,0,17.2600002288818,55.1400009155273,27.6,1.95,8.40000003576279,7,0,17.4913046187249,53.9724648517111,28.536231884058,1.75724637681159,11.4399999678135,"flood",20,0,"alluvium & residuum","NA & limestone, unspecified","flood plain","no","no",50,"12-FIN Findlay, Ohio"
"36396",129496,1529130,1529130,"99",7,1.85338457147366e-05,1.85338457147366e-05,1.85338457147366e-05,100,"99",100,100,"Glynwood",889696,"OH137","Putnam County, Ohio","1nb5s","Glynwood loam, 0 to 2 percent slopes",18.6051030840193,TRUE,100,"alfisols","aquic hapludalfs","Fine, illitic, mesic Aquic Hapludalfs","moderately well",1,74,250,0,30.1140007019043,38.6659992980957,31.22,1.325,9.37999987602234,6.03799996376038,0,30.5260001627604,35.5739994557699,33.9,0.688333333333333,17.8999997414649,"none",23,0,"till, basal","limestone and shale","rise & ground moraine","no","no",100,"12-FIN Findlay, Ohio"
"36400",129496,1529130,1529130,"99",7,1.85338457147366e-05,1.85338457147366e-05,1.85338457147366e-05,100,"99",100,100,"More sand and less clay in the subsoil and substratum",289849,"OH137","Putnam County, Ohio","1nb5s","Glynwood loam, 0 to 2 percent slopes",18.6051030840193,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-FIN Findlay, Ohio"
