"dmuiid","MLRA","LRU","compname","coiid","areasymbol","areaname","lmapunitiid","muiid","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","Site","grpname"
119593,"97","97B","Mermill",238247,"IN127","Porter County, Indiana",160650,160650,"5d58","Haskins loam, 0 to 2 percent slopes",18.4342862336702,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119593,"97","97B","Haskins",238246,"IN127","Porter County, Indiana",160650,160650,"5d58","Haskins loam, 0 to 2 percent slopes",18.4342862336702,TRUE,90,"alfisols","aeric epiaqualfs","Fine-loamy, mixed, active, mesic Aeric Epiaqualfs","somewhat poorly",1,102,250,7.6,44.08,38.8,17.12,1.9,10.3799997270107,6.19999980926514,12.5066666666667,38.2933333333333,35.04,26.6666666666667,1.13333333333333,20.700000077486,"none",46,0,"glaciolacustrine deposits & till, unspecified",NA,"lake plain","no","no",50,"R097XB046IL","12-GRR Grand Rapids, Michigan"
119594,"97","97B","Houghton",238249,"IN127","Porter County, Indiana",160651,160651,"5d59","Houghton muck, ponded",18.4615823638418,TRUE,100,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,0,250,0,0,0,2.5,65,20.0000002980232,7,0,0,0,2.5,65,60.0000008940697,"none",168,0,"organic, herbaceous material",NA,"depression & lake plain & outwash plain & till plain","yes","no",0,"R097XB051IL","12-GRR Grand Rapids, Michigan"
119600,"97","97B","Rensselaer",238262,"IN127","Porter County, Indiana",160657,160657,"5d5h","Martinsville loam, 0 to 2 percent slopes",18.6990128679375,FALSE,10,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119600,"97","97B","Martinsville",238261,"IN127","Porter County, Indiana",160657,160657,"5d5h","Martinsville loam, 0 to 2 percent slopes",18.6990128679375,TRUE,90,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",1,91,250,5.4,41,39.2,19.8,1.2,8.60000014305115,6.03999996185303,7.72,46.8333333333333,32.26,20.9066666666667,0.79,23.8699998855591,"none",0,0,"outwash",NA,"terrace & lake plain & outwash plain","no","no",250,"R097XB046IL","12-GRR Grand Rapids, Michigan"
119601,"97","97B","Martinsville",238263,"IN127","Porter County, Indiana",160658,160658,"5d5j","Martinsville loam, 2 to 6 percent slopes",18.606530689039,TRUE,90,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",4,91,250,5.4,41,39.2,19.8,1.2,8.60000014305115,6.03999996185303,7.72,46.8333333333333,32.26,20.9066666666667,0.79,23.8699998855591,"none",0,0,"outwash",NA,"terrace & lake plain & outwash plain","no","no",250,"R097XB046IL","12-GRR Grand Rapids, Michigan"
119601,"97","97B","Rensselaer",238264,"IN127","Porter County, Indiana",160658,160658,"5d5j","Martinsville loam, 2 to 6 percent slopes",18.606530689039,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119601,"97","97B","Washtenaw",238265,"IN127","Porter County, Indiana",160658,160658,"5d5j","Martinsville loam, 2 to 6 percent slopes",18.606530689039,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119602,"97","97B","Maumee",238266,"IN127","Porter County, Indiana",160659,160659,"5d5k","Maumee loamy sand",18.4790401936015,TRUE,100,"mollisols","typic endoaquolls","Sandy, mixed, mesic Typic Endoaquolls","poorly",0.5,250,250,3,80,15,5,3.5,6.49999976158142,6.69999980926514,1.77333333333333,86.7466666666667,9.48,3.77333333333333,1.66,15.8200000524521,"none",58,0,"outwash",NA,"depression & outwash plain","yes","no",25,"R097XB036IN","12-GRR Grand Rapids, Michigan"
119603,"97","97B","Maumee",238267,"IN127","Porter County, Indiana",160660,160660,"5d5l","Maumee loamy sand, ponded",18.5871914525148,TRUE,100,"mollisols","typic endoaquolls","Sandy, mixed, mesic Typic Endoaquolls","poorly",0.5,58,250,0,80,15,5,3.5,6.49999976158142,6.69999980926514,0.613333333333333,86.7466666666667,9.48,3.77333333333333,1.66,15.8200000524521,"none",58,0,"outwash",NA,"depression & outwash plain","yes","no",25,"R097XB036IN","12-GRR Grand Rapids, Michigan"
119604,"97","97B","Metea",238268,"IN127","Porter County, Indiana",160661,160661,"5d5m","Metea loamy fine sand, 1 to 6 percent slopes",18.5424854162554,TRUE,100,"alfisols","arenic hapludalfs","Loamy, mixed, active, mesic Arenic Hapludalfs","well",3,132,250,0.5,83,14,3,0.75,4.75000012665987,6.15000009536743,3.08,70.4333333333333,19.4066666666667,10.16,0.593333333333333,16.4000003263354,"none",0,0,"outwash & till, unspecified",NA,"moraine","no","no",250,"F097XB033IN","12-GRR Grand Rapids, Michigan"
119612,"97","97B","Newton",238282,"IN127","Porter County, Indiana",160669,160669,"5d5w","Newton loamy fine sand",18.4854553093911,TRUE,100,"inceptisols","typic humaquepts","Sandy, mixed, mesic Typic Humaquepts","very poorly",1,250,250,0,81.72,13.52,4.76,3.72,6.80000004172325,5.30000019073486,0,87.24,9.84,2.92,1.57333333333333,15.8000003993511,"none",46,0,"outwash",NA,"depression & outwash plain","yes","no",0,"F097XA007MI","12-GRR Grand Rapids, Michigan"
119613,"97","97B","Newton",238286,"IN127","Porter County, Indiana",160670,160670,"5d5x","Oakville fine sand, 4 to 12 percent slopes",18.7206739667225,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119613,"97","97B","Oakville",238283,"IN127","Porter County, Indiana",160670,160670,"5d5x","Oakville fine sand, 4 to 12 percent slopes",18.7206739667225,TRUE,90,"entisols","typic udipsamments","Mixed, mesic Typic Udipsamments","well",8,250,250,0,92.56,4.44,3,0.61,4.04000003635883,5.90000009536743,0,95.4933333333333,2.49333333333333,2.01333333333333,0.37,10.2999999448657,"none",0,0,"eolian sands",NA,"dune","no","no",250,"F097XB033IN","12-GRR Grand Rapids, Michigan"
119613,"97","97B","Maumee",238285,"IN127","Porter County, Indiana",160670,160670,"5d5x","Oakville fine sand, 4 to 12 percent slopes",18.7206739667225,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119613,"97","97B","Adrian",238284,"IN127","Porter County, Indiana",160670,160670,"5d5x","Oakville fine sand, 4 to 12 percent slopes",18.7206739667225,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119614,"97","97B","Oakville",238287,"IN127","Porter County, Indiana",160671,160671,"5d5y","Oakville fine sand, 18 to 40 percent slopes",18.7447279939922,TRUE,90,"entisols","typic udipsamments","Mixed, mesic Typic Udipsamments","excessively",29,250,250,0,92.56,4.44,3,0.61,4.04000003635883,5.90000009536743,0,95.4933333333333,2.49333333333333,2.01333333333333,0.37,10.2999999448657,"none",0,0,"eolian sands",NA,"dune","no","no",250,"F097XB003IN","12-GRR Grand Rapids, Michigan"
119614,"97","97B","Adrian",238288,"IN127","Porter County, Indiana",160671,160671,"5d5y","Oakville fine sand, 18 to 40 percent slopes",18.7447279939922,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,"F097XB003IN","12-GRR Grand Rapids, Michigan"
119614,"97","97B","Newton",238290,"IN127","Porter County, Indiana",160671,160671,"5d5y","Oakville fine sand, 18 to 40 percent slopes",18.7447279939922,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,"F097XB003IN","12-GRR Grand Rapids, Michigan"
119614,"97","97B","Maumee",238289,"IN127","Porter County, Indiana",160671,160671,"5d5y","Oakville fine sand, 18 to 40 percent slopes",18.7447279939922,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,"F097XB003IN","12-GRR Grand Rapids, Michigan"
119624,"97","97A","Pewamo",238308,"IN127","Porter County, Indiana",160681,160681,"5d68","Riddles silt loam, 2 to 6 percent slopes",18.2996440501995,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119624,"97","97A","Washtenaw",238309,"IN127","Porter County, Indiana",160681,160681,"5d68","Riddles silt loam, 2 to 6 percent slopes",18.2996440501995,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119624,"97","97A","Riddles",238307,"IN127","Porter County, Indiana",160681,160681,"5d68","Riddles silt loam, 2 to 6 percent slopes",18.2996440501995,TRUE,90,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",4,25,250,9,36,46.5,17.5,1.125,8.74999985098839,6.34999990463257,10.4133333333333,41.4133333333333,38.62,19.9666666666667,0.781666666666667,23.9099994599819,"none",0,0,"till, unspecified",NA,"till plain","no","no",250,"F097XA018MI","12-GRR Grand Rapids, Michigan"
119625,"97","97A","Washtenaw",238312,"IN127","Porter County, Indiana",160682,160682,"5d69","Riddles loam, 6 to 12 percent slopes, eroded",18.3240606377396,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"drainageway","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119625,"97","97A","Pewamo",238311,"IN127","Porter County, Indiana",160682,160682,"5d69","Riddles loam, 6 to 12 percent slopes, eroded",18.3240606377396,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"drainageway","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119625,"97","97A","Riddles",238310,"IN127","Porter County, Indiana",160682,160682,"5d69","Riddles loam, 6 to 12 percent slopes, eroded",18.3240606377396,TRUE,90,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",9,25,250,7.5,43.5,38.5,18,1.375,8.74999985098839,6.34999990463257,9.91333333333333,43.9133333333333,35.9533333333333,20.1333333333333,0.865,23.9099994599819,"none",25,0,"till, unspecified",NA,"till plain","no","no",250,"F097XA018MI","12-GRR Grand Rapids, Michigan"
119626,"97","97A","Pewamo",238314,"IN127","Porter County, Indiana",160683,160683,"5d6b","Riddles loam, 12 to 18 percent slopes, eroded",18.3048607086659,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"drainageway","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119626,"97","97A","Riddles",238313,"IN127","Porter County, Indiana",160683,160683,"5d6b","Riddles loam, 12 to 18 percent slopes, eroded",18.3048607086659,TRUE,90,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",15,25,250,7.5,43.5,38.5,18,1.375,8.74999985098839,6.34999990463257,9.91333333333333,43.9133333333333,35.9533333333333,20.1333333333333,0.865,23.9099994599819,"none",25,0,"till, unspecified",NA,"till plain","no","no",250,"F097XA017MI","12-GRR Grand Rapids, Michigan"
119626,"97","97A","Washtenaw",238315,"IN127","Porter County, Indiana",160683,160683,"5d6b","Riddles loam, 12 to 18 percent slopes, eroded",18.3048607086659,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"drainageway","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119628,"97","97B","Selfridge",238317,"IN127","Porter County, Indiana",160685,160685,"5d6d","Selfridge loamy fine sand",18.6838254996783,TRUE,90,"alfisols","aquic arenic hapludalfs","Loamy, mixed, active, mesic Aquic Arenic Hapludalfs","somewhat poorly",1,69,250,1,80,14,6,3,5.00000007450581,6.5,5.09333333333333,45.7333333333333,32.7266666666667,21.54,1.63833333333333,14.7600003220141,"none",61,0,"outwash & till, unspecified",NA,"beach ridge & outwash plain","no","no",50,"F097XB035IN","12-GRR Grand Rapids, Michigan"
119628,"97","97B","Mermill",238318,"IN127","Porter County, Indiana",160685,160685,"5d6d","Selfridge loamy fine sand",18.6838254996783,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119628,"97","97B","Pewamo",238319,"IN127","Porter County, Indiana",160685,160685,"5d6d","Selfridge loamy fine sand",18.6838254996783,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119629,"97","97B","Suman",238320,"IN127","Porter County, Indiana",160686,160686,"5d6f","Suman silt loam",18.4859157988836,TRUE,100,"mollisols","fluvaquentic endoaquolls","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Fluvaquentic Endoaquolls","very poorly",1,0,250,1.02,22.92,55.04,22.04,2.49,9.98999990522861,7,5.7,57.56,26.72,15.72,1.55,22.3900001198053,"flood",33,0,"alluvium & alluvium",NA,"depression & flood plain","yes","no",0,"F097XB049IN","12-GRR Grand Rapids, Michigan"
119634,"97","97B","Newton",238330,"IN127","Porter County, Indiana",160691,160691,"5d6l","Tyner loamy sand, 0 to 3 percent slopes",18.4575462932206,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119634,"97","97B","Tyner",238329,"IN127","Porter County, Indiana",160691,160691,"5d6l","Tyner loamy sand, 0 to 3 percent slopes",18.4575462932206,TRUE,90,"entisols","typic udipsamments","Mixed, mesic Typic Udipsamments","excessively",1,250,250,4,82,14,4,1,4.50000017881393,6.19999980926514,4.34666666666667,82.6933333333333,13.3066666666667,4,0.935,13.1100004725158,"none",0,0,"outwash",NA,"outwash plain","no","no",250,"F097XB033IN","12-GRR Grand Rapids, Michigan"
119634,"97","97B","poorly drained aqualf",238331,"IN127","Porter County, Indiana",160691,160691,"5d6l","Tyner loamy sand, 0 to 3 percent slopes",18.4575462932206,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119635,"97","97B","Udorthents",238332,"IN127","Porter County, Indiana",160692,160692,"5d6m","Udorthents, 0 to 3 percent slopes",18.4471346115176,TRUE,100,"entisols",NA,"Udorthents","well",1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,NA,"12-GRR Grand Rapids, Michigan"
119637,"97","97B","Udorthents",238335,"IN127","Porter County, Indiana",160694,160694,"5d6p","Udorthents, loamy, 3 to 30 percent slopes",18.6355968546957,TRUE,100,"entisols",NA,"Loamy, mixed, mesic Udorthents","well",1.5,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,NA,"12-GRR Grand Rapids, Michigan"
119638,"97","97B","Maumee",238338,"IN127","Porter County, Indiana",160695,160695,"5d6q","Urban land-Brems complex",18.8103571105744,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119638,"97","97B","Brems",1326009,"IN127","Porter County, Indiana",160695,160695,"5d6q","Urban land-Brems complex",18.8103571105744,TRUE,40,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","moderately well",1,250,250,0,90.4,6.2,3.4,1,4.40000005066395,5.60000019073486,0,88.8,7.4,3.8,0.5,11.4000000804663,"none",0,0,"outwash",NA,"outwash plain","no","no",100,"F097XA006MI","12-GRR Grand Rapids, Michigan"
119638,"97","97B","Newton",238339,"IN127","Porter County, Indiana",160695,160695,"5d6q","Urban land-Brems complex",18.8103571105744,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119638,"97","97B","Urban land",238336,"IN127","Porter County, Indiana",160695,160695,"5d6q","Urban land-Brems complex",18.8103571105744,TRUE,50,NA,NA,NA,"well",1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"outwash plain","no","no",250,NA,"12-GRR Grand Rapids, Michigan"
119639,"97","97B","Martinsville",1326012,"IN127","Porter County, Indiana",160696,160696,"5d6r","Urban land-Martinsville complex",18.5559053411371,TRUE,40,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",1,91,250,5.4,41,39.2,19.8,1.2,8.60000014305115,6.03999996185303,7.72,46.8333333333333,32.26,20.9066666666667,0.79,23.8699998855591,"none",0,0,"outwash",NA,"terrace","no","no",250,"R097XB046IL","12-GRR Grand Rapids, Michigan"
119639,"97","97B","Washtenaw",238342,"IN127","Porter County, Indiana",160696,160696,"5d6r","Urban land-Martinsville complex",18.5559053411371,FALSE,10,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119639,"97","97B","Urban land",238340,"IN127","Porter County, Indiana",160696,160696,"5d6r","Urban land-Martinsville complex",18.5559053411371,TRUE,50,NA,NA,NA,"well",1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"terrace","no","no",250,NA,"12-GRR Grand Rapids, Michigan"
119641,"97","97B","Psamments",238347,"IN127","Porter County, Indiana",160698,160698,"5d6t","Urban land-Psamments complex, 0 to 6 percent slopes",18.8150457096013,TRUE,40,"entisols",NA,"Psamments","well",3,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"eolian sands",NA,"dune","no","no",250,NA,"12-GRR Grand Rapids, Michigan"
119641,"97","97B","Newton",238350,"IN127","Porter County, Indiana",160698,160698,"5d6t","Urban land-Psamments complex, 0 to 6 percent slopes",18.8150457096013,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119641,"97","97B","Maumee",238349,"IN127","Porter County, Indiana",160698,160698,"5d6t","Urban land-Psamments complex, 0 to 6 percent slopes",18.8150457096013,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119641,"97","97B","Adrian",238348,"IN127","Porter County, Indiana",160698,160698,"5d6t","Urban land-Psamments complex, 0 to 6 percent slopes",18.8150457096013,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119641,"97","97B","Urban land",238346,"IN127","Porter County, Indiana",160698,160698,"5d6t","Urban land-Psamments complex, 0 to 6 percent slopes",18.8150457096013,TRUE,50,NA,NA,NA,"well",1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"dune","no","no",250,NA,"12-GRR Grand Rapids, Michigan"
119642,"97","97B","Whitaker",238352,"IN127","Porter County, Indiana",160699,160699,"5d6v","Urban land-Whitaker complex",18.67213336411,TRUE,40,"alfisols","aeric endoaqualfs","Fine-loamy, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,23,250,6.78,40.46,37.98,21.56,1.325,7.73000007867813,6.33799989700317,6.78,49.3533333333333,30.3133333333333,20.3333333333333,0.788333333333333,22.2700004279613,"none",23,0,"outwash",NA,"terrace","no","no",50,"R097XB046IL","12-GRR Grand Rapids, Michigan"
119642,"97","97B","Sebewa",238353,"IN127","Porter County, Indiana",160699,160699,"5d6v","Urban land-Whitaker complex",18.67213336411,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,NA,"12-GRR Grand Rapids, Michigan"
119642,"97","97B","Urban land",238351,"IN127","Porter County, Indiana",160699,160699,"5d6v","Urban land-Whitaker complex",18.67213336411,TRUE,55,NA,NA,NA,"well",1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"terrace","no","no",250,NA,"12-GRR Grand Rapids, Michigan"
119644,"97","97B","Wallkill",238355,"IN127","Porter County, Indiana",160701,160701,"5d6x","Wallkill silt loam",18.4323107867813,TRUE,100,"inceptisols","fluvaquentic humaquepts","Fine-loamy, mixed, superactive, nonacid, mesic Fluvaquentic Humaquepts","very poorly",1,81,250,0,19.2,60.2,20.6,4.6,9.69999998807907,6.5,0,10.9466666666667,31.8466666666667,11.2066666666667,32.0533333333333,43.1900003254414,"none",152,0,"slope alluvium & organic, herbaceous material",NA,"depression & flood plain","yes","no",0,"F097XB049IN","12-GRR Grand Rapids, Michigan"
119645,"97","97B","Warners",238356,"IN127","Porter County, Indiana",160702,160702,"5d6y","Warners silt loam",18.7111173492478,TRUE,100,"mollisols","fluvaquentic endoaquolls","Fine-silty, carbonatic, mesic Fluvaquentic Endoaquolls","very poorly",1,25,250,0,20,55.5,24.5,3.625,11.2499997019768,7.29999995231628,0,20,55.0491803278689,24.9508196721311,3.19672131147541,34.1557368269709,"none",25,0,"alluvium & marl",NA,"depression & flood plain","yes","no",0,"F097XB049IN","12-GRR Grand Rapids, Michigan"
119646,"97","97B","Washtenaw",238357,"IN127","Porter County, Indiana",160703,160703,"5d6z","Washtenaw silt loam",18.3700149998568,TRUE,100,"entisols","aeric fluvaquents","Fine-loamy, mixed, active, nonacid, mesic Aeric Fluvaquents","poorly",1,94,250,0,17,70,13,3,9.49999988079071,6.69999980926514,1.86666666666667,18.12,62.16,19.72,2.16,29.0599999427795,"none",94,0,"alluvium & till, unspecified",NA,"depression & moraine & till plain & outwash plain","yes","no",25,"R097XB047IL","12-GRR Grand Rapids, Michigan"
