"Series","ES","dmuiid","MLRA","LRU","coiid","areasymbol","areaname","lmapunitiid","muiid","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","grpname","Site111"
"Algiers","F114AY204IN",129174,"114A",NA,250557,"OH131","Pike County, Ohio",1689022,1689022,"1tpkl","Algiers silt loam",19.0484193856476,TRUE,95,"entisols","aquic udifluvents","Fine-loamy, mixed, nonacid, mesic Aquic Udifluvents","somewhat poorly",1,56,250,0,26.2999992370605,52.7000007629395,21,3,10.0000001490116,6.69999980926514,0,28.3413329060872,51.5786663818359,20.08,1.47600000301997,26.9800007939339,"flood",56,0,"alluvium",NA,"flood plain & terrace","no","no",50,"12-IND Indianapolis, Indiana","F111DY003IN"
"Algiers","F114AY204IN",129352,"114A",NA,1308890,"OH071","Highland County, Ohio",1420525,1420525,"1jp5d","Sloan silt loam",19.0545793499251,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"alluvium",NA,"flood plain","no","no",250,"12-IND Indianapolis, Indiana","F111DY004IN"
"Algiers","F114AY204IN",129174,"114A",NA,250557,"OH015","Brown County, Ohio",1585740,1585740,"1q72x","Algiers silt loam",19.0484193856476,TRUE,95,"entisols","aquic udifluvents","Fine-loamy, mixed, nonacid, mesic Aquic Udifluvents","somewhat poorly",1,56,250,0,26.2999992370605,52.7000007629395,21,3,10.0000001490116,6.69999980926514,0,28.3413329060872,51.5786663818359,20.08,1.47600000301997,26.9800007939339,"flood",56,0,"alluvium",NA,"flood plain & terrace","no","no",50,"12-IND Indianapolis, Indiana","F111DY003IN"
"Algiers","F114AY204IN",129350,"114A",NA,1308884,"OH131","Pike County, Ohio",1689028,1689028,"1tpks","Shoals silt loam",19.1092159595895,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-IND Indianapolis, Indiana",NA
"Alvin","F114AY404IN",120423,"114A",NA,239494,"IN055","Greene County, Indiana",161514,161514,"5f24","Alvin-Bloomfield complex, 2 to 6 percent slopes",19.9613008893479,TRUE,60,"alfisols","typic hapludalfs","Coarse-loamy, mixed, superactive, mesic Typic Hapludalfs","well",4.09999990463257,163,250,0,79.2,12.6,8.2,0.468000000715256,5.80000005662441,5.84000015258789,0,82.2933333333333,9.46666666666667,8.24,0.30733333448569,15.7000003606081,"none",0,0,"eolian deposits & eolian sands",NA,"dune","no","no",250,"12-IND Indianapolis, Indiana","R111CY001IN"
"Alvin","F114AY404IN",120424,"114A",NA,1349827,"IN055","Greene County, Indiana",161515,161515,"5f25","Alvin-Bloomfield complex, 6 to 12 percent slopes",19.9338159881786,TRUE,55,"alfisols","typic hapludalfs","Coarse-loamy, mixed, superactive, mesic Typic Hapludalfs","well",9,163,250,0,79.2,12.6,8.2,0.468000000715256,5.80000005662441,5.84000015258789,0,82.2933333333333,9.46666666666667,8.24,0.30733333448569,15.7000003606081,"none",0,0,"eolian deposits & eolian sands",NA,"dune","no","no",250,"12-IND Indianapolis, Indiana","R111CY001IN"
"Alvin","F114AY404IN",118532,"114A",NA,236831,"IN021","Clay County, Indiana",159588,159588,"5c20","Alvin loamy fine sand, 4 to 12 percent slopes",19.8673706047339,TRUE,100,"alfisols","ultic hapludalfs","Coarse-loamy, mixed, superactive, mesic Ultic Hapludalfs","well",9,165,250,0,74.76,19.44,5.8,0.613999989032745,5.94999994337559,5.57600014686584,0,66.2533333333333,23.8133333333333,9.93333333333333,0.371333329677582,19.9500000029802,"none",0,0,"eolian sands",NA,"dune","no","no",250,"12-IND Indianapolis, Indiana","R111CY001IN"
"Alvin","F114AY404IN",124755,"114A",NA,244300,"IN119","Owen County, Indiana",165859,165859,"5kl9","Alvin-Bloomfield loamy sands, 6 to 12 percent slopes",19.3292231990402,FALSE,2,NA,NA,NA,NA,15,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"dune","no","no",250,"12-IND Indianapolis, Indiana",NA
"Alvin","F114AY404IN",124757,"114A",NA,244316,"IN119","Owen County, Indiana",165861,165861,"5klc","Alvin-Bloomfield-Princeton complex, 18 to 25 percent slopes",19.3541106117168,TRUE,45,"alfisols","typic hapludalfs","Coarse-loamy, mixed, superactive, mesic Typic Hapludalfs","well",22,250,250,0,78.74,13.74,7.52,0.420200002193451,6.70999991893768,6.19999980926514,0,85.1266666666667,8.33333333333333,6.54,0.306733334064484,20.3399994671345,"none",0,0,"eolian sands",NA,"dune","no","no",250,"12-IND Indianapolis, Indiana","R111CY001IN"
"Alvin","F114AY404IN",124760,"114A",NA,290060,"IN119","Owen County, Indiana",165864,165864,"5klg","Alvin-Princeton sandy loams, 12 to 18 percent slopes",19.3194410170632,FALSE,3,NA,NA,NA,NA,9,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"dune","no","no",250,"12-IND Indianapolis, Indiana",NA
"Alvin","F114AY404IN",118683,"114A",NA,237029,"IN133","Putnam County, Indiana",159816,159816,"5c9c","Alvin sandy loam, 6 to 12 percent slopes",19.4706595278653,TRUE,100,"alfisols","ultic hapludalfs","Coarse-loamy, mixed, superactive, mesic Ultic Hapludalfs","well",8,104,250,0,64.5,25.68,9.82,1.60999997615814,8.4600000679493,5.60000014305115,1.53333333333333,71.42,17.6533333333333,10.9266666666667,0.703333325386047,21.2400000393391,"none",25,0,"eolian sands",NA,"dune","no","no",250,"12-IND Indianapolis, Indiana","Not"
"Alvin","F114AY404IN",124756,"114A",NA,244310,"IN119","Owen County, Indiana",165860,165860,"5klb","Alvin-Bloomfield loamy sands, 12 to 18 percent slopes",19.3472919935228,TRUE,50,"alfisols","typic hapludalfs","Coarse-loamy, mixed, superactive, mesic Typic Hapludalfs","well",16,250,250,0,73.4,16.56,10.04,0.420200002193451,6.70999991893768,6.19999980926514,0,76.86,13.7266666666667,9.41333333333333,0.306733334064484,20.3399994671345,"none",0,0,"eolian sands",NA,"dune","no","no",250,"12-IND Indianapolis, Indiana","R111CY001IN"
"Alvin","F114AY404IN",124760,"114A",NA,290059,"IN119","Owen County, Indiana",165864,165864,"5klg","Alvin-Princeton sandy loams, 12 to 18 percent slopes",19.3194410170632,FALSE,4,NA,NA,NA,NA,22,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"dune","no","no",250,"12-IND Indianapolis, Indiana",NA
"Alvin","F114AY404IN",124759,"114A",NA,244321,"IN119","Owen County, Indiana",165863,165863,"5klf","Alvin-Princeton fine sandy loams, 6 to 12 percent slopes",19.3441295175486,TRUE,50,"alfisols","typic hapludalfs","Coarse-loamy, mixed, superactive, mesic Typic Hapludalfs","well",9,250,250,0,62,23.54,14.46,0.595,7.85999985039234,6.19999980926514,0,73.06,16.0533333333333,10.8866666666667,0.365,21.4899993985891,"none",0,0,"eolian sands",NA,"dune","no","no",250,"12-IND Indianapolis, Indiana","Not"
"Alvin","F114AY404IN",124760,"114A",NA,244323,"IN119","Owen County, Indiana",165864,165864,"5klg","Alvin-Princeton sandy loams, 12 to 18 percent slopes",19.3194410170632,TRUE,48,"alfisols","typic hapludalfs","Coarse-loamy, mixed, superactive, mesic Typic Hapludalfs","well",15.1000003814697,250,250,0,72.7,20.06,7.24,1.30799997806549,7.85999985039234,6.19999980926514,0,83.2533333333333,10.72,6.02666666666667,0.602666659355164,21.4899993985891,"none",23,0,"eolian sands",NA,"dune","no","no",250,"12-IND Indianapolis, Indiana","R111CY001IN"
"Alvin","F114AY404IN",120708,"114A",NA,1359099,"IN125","Pike County, Indiana",161886,161886,"5fg4","Alvin-Bloomfield complex, 6 to 15 percent slopes",20.7259018307522,TRUE,64,"alfisols","typic hapludalfs","Coarse-loamy, mixed, superactive, mesic Typic Hapludalfs","well",10,250,250,0,67.4,20.36,12.24,0.878999996781349,7.45999993383884,5.93800005912781,0,77.5533333333333,13.04,9.40666666666667,0.442733332812786,19.2899996861815,"none",0,0,"eolian deposits & eolian sands",NA,"dune","no","no",250,"11-MAN Marion, Illinois","Not"
"Alvin","F114AY404IN",124758,"114A",NA,244319,"IN119","Owen County, Indiana",165862,165862,"5kld","Alvin-Princeton fine sandy loams, 2 to 6 percent slopes",19.3398178904295,TRUE,48,"alfisols","typic hapludalfs","Coarse-loamy, mixed, superactive, mesic Typic Hapludalfs","well",4.09999990463257,250,250,0,62,23.54,14.46,0.595,7.85999985039234,6.19999980926514,0,73.06,16.0533333333333,10.8866666666667,0.365,21.4899993985891,"none",0,0,"eolian sands",NA,"dune","no","no",250,"12-IND Indianapolis, Indiana","Not"
"Alvin","F114AY404IN",124758,"114A",NA,290025,"IN119","Owen County, Indiana",165862,165862,"5kld","Alvin-Princeton fine sandy loams, 2 to 6 percent slopes",19.3398178904295,FALSE,3,NA,NA,NA,NA,9,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"dune","no","no",250,"12-IND Indianapolis, Indiana",NA
"Alvin","F114AY404IN",124757,"114A",NA,244312,"IN119","Owen County, Indiana",165861,165861,"5klc","Alvin-Bloomfield-Princeton complex, 18 to 25 percent slopes",19.3541106117168,FALSE,4,NA,NA,NA,NA,12,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"dune","no","no",250,"12-IND Indianapolis, Indiana",NA
"Alvin","F114AY404IN",124755,"114A",NA,244303,"IN119","Owen County, Indiana",165859,165859,"5kl9","Alvin-Bloomfield loamy sands, 6 to 12 percent slopes",19.3292231990402,TRUE,50,"alfisols","typic hapludalfs","Coarse-loamy, mixed, superactive, mesic Typic Hapludalfs","well",9,250,250,0,73.4,16.56,10.04,0.420200002193451,6.70999991893768,6.19999980926514,0,76.86,13.7266666666667,9.41333333333333,0.306733334064484,20.3399994671345,"none",0,0,"eolian sands",NA,"dune","no","no",250,"12-IND Indianapolis, Indiana","R111CY001IN"
"Alvin","F114AY404IN",124755,"114A",NA,244298,"IN119","Owen County, Indiana",165859,165859,"5kl9","Alvin-Bloomfield loamy sands, 6 to 12 percent slopes",19.3292231990402,FALSE,4,NA,NA,NA,NA,4,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"dune","no","no",250,"12-IND Indianapolis, Indiana",NA
"Alvin","F114AY404IN",124756,"114A",NA,244307,"IN119","Owen County, Indiana",165860,165860,"5klb","Alvin-Bloomfield loamy sands, 12 to 18 percent slopes",19.3472919935228,FALSE,2,NA,NA,NA,NA,22,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"dune","no","no",250,"12-IND Indianapolis, Indiana",NA
"Alvin","F114AY404IN",124756,"114A",NA,244305,"IN119","Owen County, Indiana",165860,165860,"5klb","Alvin-Bloomfield loamy sands, 12 to 18 percent slopes",19.3472919935228,FALSE,6,NA,NA,NA,NA,9,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"dune","no","no",250,"12-IND Indianapolis, Indiana",NA
"Alvin","F114AY404IN",124871,"114A",NA,847214,"IN119","Owen County, Indiana",166347,166347,"5l31","Wea, sandy substratum-Elston complex, 0 to 2 percent slopes",19.2690371669821,FALSE,3,NA,NA,NA,NA,2.5,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"dune","no","no",250,"12-IND Indianapolis, Indiana",NA
"areas covered with pebbles",NA,129043,"114A",NA,1370027,"OH165","Warren County, Ohio",171360,171360,"5r9r","Hickory clay loam, 6 to 12 percent slopes, severely eroded",19.4349834135849,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-IND Indianapolis, Indiana",NA
"areas of reddish brown subsoil",NA,126043,"114A",NA,245626,"OH025","Clermont County, Ohio",168827,168827,"5np1","Williamsburg and Martinsville silt loams, 2 to 6 percent slopes",20.2120599661725,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-IND Indianapolis, Indiana",NA
"areas with no fragipan",NA,129330,"114A",NA,1308793,"OH071","Highland County, Ohio",1420503,1420503,"1jp4p","Otwell silt loam, 12 to 18 percent slopes, moderately eroded",19.0600284143373,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-IND Indianapolis, Indiana",NA
"areas with no fragipan",NA,129343,"114A",NA,1308858,"OH071","Highland County, Ohio",1420516,1420516,"1jp53","Rossmoyne silt loam, 12 to 18 percent slopes, moderately eroded",19.090558272591,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-IND Indianapolis, Indiana",NA
"areas with substratum formed in bedrock",NA,129040,"114A",NA,1370018,"OH165","Warren County, Ohio",171357,171357,"5r9n","Hickory silt loam, 2 to 6 percent slopes, moderately eroded",19.4381755512847,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-IND Indianapolis, Indiana",NA
"areas with substratum formed in bedrock",NA,129041,"114A",NA,1370021,"OH165","Warren County, Ohio",171358,171358,"5r9p","Hickory silt loam, 6 to 12 percent slopes, moderately eroded",19.5298774241024,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"12-IND Indianapolis, Indiana",NA
"Armiesburg","F114AY204IN",691956,"114A",NA,2244611,"IN167","Vigo County, Indiana",159669,2597852,"2t68p","Genesee silt loam, 0 to 2 percent slopes, frequently flooded, brief duration",19.6262457088424,FALSE,2,"mollisols","fluventic hapludolls","Fine-silty, mixed, superactive, mesic Fluventic Hapludolls","well",1,250,250,0,14.76,61.92,23.32,2.86,11.3400001823902,6.69999980926514,0,12.92,61.3066666666667,25.7733333333333,1.78666666666667,30.3399999439716,"flood",46,0,"alluvium & alluvium",NA,"flood-plain step","no","no",250,"12-IND Indianapolis, Indiana","F111DY004IN"
"Armiesburg","F114AY204IN",691956,"114A",NA,2244611,"IN109","Morgan County, Indiana",163213,2597852,"2t68p","Genesee silt loam, 0 to 2 percent slopes, frequently flooded, brief duration",19.6262457088424,FALSE,2,"mollisols","fluventic hapludolls","Fine-silty, mixed, superactive, mesic Fluventic Hapludolls","well",1,250,250,0,14.76,61.92,23.32,2.86,11.3400001823902,6.69999980926514,0,12.92,61.3066666666667,25.7733333333333,1.78666666666667,30.3399999439716,"flood",46,0,"alluvium & alluvium",NA,"flood-plain step","no","no",250,"12-IND Indianapolis, Indiana","F111DY004IN"
"Armiesburg","F114AY204IN",120426,"114A",NA,1350531,"IN055","Greene County, Indiana",161517,161517,"5f27","Armiesburg silt loam, occasionally flooded",20.0434477119788,TRUE,100,"mollisols","fluventic hapludolls","Fine-silty, mixed, superactive, mesic Fluventic Hapludolls","well",1,250,250,0,14.82,60.92,24.26,2.685,11.1400001496077,6.36400004386902,0,21.9533333333333,52.84,25.2066666666667,1.56833333333333,29.6600003689527,"flood",41,0,"alluvium & alluvium",NA,"flood plain","no","no",250,"12-IND Indianapolis, Indiana","F111DY004IN"
"Armiesburg","F114AY204IN",691956,"114A",NA,2244611,"IN071","Jackson County, Indiana",1907052,2597852,"2t68p","Genesee silt loam, 0 to 2 percent slopes, frequently flooded, brief duration",19.6262457088424,FALSE,2,"mollisols","fluventic hapludolls","Fine-silty, mixed, superactive, mesic Fluventic Hapludolls","well",1,250,250,0,14.76,61.92,23.32,2.86,11.3400001823902,6.69999980926514,0,12.92,61.3066666666667,25.7733333333333,1.78666666666667,30.3399999439716,"flood",46,0,"alluvium & alluvium",NA,"flood-plain step","no","no",250,"12-IND Indianapolis, Indiana","F111DY004IN"
"Armiesburg","F114AY204IN",691956,"114A",NA,2244611,"IN095","Madison County, Indiana",162087,2597852,"2t68p","Genesee silt loam, 0 to 2 percent slopes, frequently flooded, brief duration",19.6262457088424,FALSE,2,"mollisols","fluventic hapludolls","Fine-silty, mixed, superactive, mesic Fluventic Hapludolls","well",1,250,250,0,14.76,61.92,23.32,2.86,11.3400001823902,6.69999980926514,0,12.92,61.3066666666667,25.7733333333333,1.78666666666667,30.3399999439716,"flood",46,0,"alluvium & alluvium",NA,"flood-plain step","no","no",250,"12-IND Indianapolis, Indiana","F111DY004IN"
"Armiesburg","F114AY204IN",124811,"114A",NA,290628,"IN119","Owen County, Indiana",166144,166144,"5kwh","McAdoo silt loam, 0 to 2 percent slopes, occasionally flooded, brief duration",19.6859901241649,FALSE,4,NA,NA,NA,NA,0.800000011920929,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"flood plain","no","no",250,"12-IND Indianapolis, Indiana",NA
"Armiesburg","F114AY204IN",124761,"114A",NA,244325,"IN119","Owen County, Indiana",165865,165865,"5klh","Armiesburg silty clay loam, 0 to 2 percent slopes, occasionally flooded, brief duration",19.1395455616382,TRUE,95,"mollisols","fluventic hapludolls","Fine-silty, mixed, superactive, mesic Fluventic Hapludolls","well",1,250,250,0,10.36,58.82,30.82,3.3,10.7299999296665,6.69999980926514,0.706666666666667,13.5733333333333,57.2133333333333,29.2133333333333,1.75666666666667,29.2000001966953,"flood",41,0,"alluvium",NA,"flood plain","no","no",250,"12-IND Indianapolis, Indiana","F111DY004IN"
"Armiesburg","F114AY204IN",122133,"114A",NA,242025,"IN109","Morgan County, Indiana",163190,163190,"5gt6","Armiesburg silty clay loam",19.2831991874885,TRUE,100,"mollisols","fluventic hapludolls","Fine-silty, mixed, superactive, mesic Fluventic Hapludolls","well",0.5,0,250,0,10.48,58.76,30.76,3.39,10.6399999260902,6.7719998550415,0,11.4933333333333,58.2533333333333,30.2533333333333,2.63,29.6399996876717,"flood",38,0,"alluvium",NA,"flood plain","no","no",250,"12-IND Indianapolis, Indiana","F111DY004IN"
"Armiesburg","F114AY204IN",691956,"114A",NA,2244611,"IN121","Parke County, Indiana",159758,2597852,"2t68p","Genesee silt loam, 0 to 2 percent slopes, frequently flooded, brief duration",19.6262457088424,FALSE,2,"mollisols","fluventic hapludolls","Fine-silty, mixed, superactive, mesic Fluventic Hapludolls","well",1,250,250,0,14.76,61.92,23.32,2.86,11.3400001823902,6.69999980926514,0,12.92,61.3066666666667,25.7733333333333,1.78666666666667,30.3399999439716,"flood",46,0,"alluvium & alluvium",NA,"flood-plain step","no","no",250,"12-IND Indianapolis, Indiana","F111DY004IN"
"Armiesburg","F114AY204IN",691956,"114A",NA,2244611,"IN161","Union County, Indiana",1613014,2597852,"2t68p","Genesee silt loam, 0 to 2 percent slopes, frequently flooded, brief duration",19.6262457088424,FALSE,2,"mollisols","fluventic hapludolls","Fine-silty, mixed, superactive, mesic Fluventic Hapludolls","well",1,250,250,0,14.76,61.92,23.32,2.86,11.3400001823902,6.69999980926514,0,12.92,61.3066666666667,25.7733333333333,1.78666666666667,30.3399999439716,"flood",46,0,"alluvium & alluvium",NA,"flood-plain step","no","no",250,"12-IND Indianapolis, Indiana","F111DY004IN"
"Armiesburg","F114AY204IN",691956,"114A",NA,2244611,"IN041","Fayette County, Indiana",1612865,2597852,"2t68p","Genesee silt loam, 0 to 2 percent slopes, frequently flooded, brief duration",19.6262457088424,FALSE,2,"mollisols","fluventic hapludolls","Fine-silty, mixed, superactive, mesic Fluventic Hapludolls","well",1,250,250,0,14.76,61.92,23.32,2.86,11.3400001823902,6.69999980926514,0,12.92,61.3066666666667,25.7733333333333,1.78666666666667,30.3399999439716,"flood",46,0,"alluvium & alluvium",NA,"flood-plain step","no","no",250,"12-IND Indianapolis, Indiana","F111DY004IN"
"Arney","F114AY504IN",124762,"114A",NA,244326,"IN119","Owen County, Indiana",165866,165866,"5klj","Arney silt loam, 2 to 6 percent slopes, eroded",19.6577734731441,TRUE,85,"alfisols","aquultic hapludalfs","Fine-silty, mixed, active, mesic Aquultic Hapludalfs","moderately well",4.09999990463257,250,250,0,4.08,72.52,23.4,1.285,9.6900000423193,5.41400004386902,0,5.08666666666667,70.4133333333333,24.5,0.595,24.1500001773238,"none",23,0,"loess & till, unspecified",NA,"till plain","no","no",100,"12-IND Indianapolis, Indiana","F111CY007IN"
"Arney","F114AY504IN",124806,"114A",NA,290616,"IN119","Owen County, Indiana",166116,166116,"5kvl","Lieber silt loam, 2 to 4 percent slopes",19.6706161427363,FALSE,10,NA,NA,NA,NA,3,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"till plain","no","no",250,"12-IND Indianapolis, Indiana",NA
"Arney","F114AY504IN",124805,"114A",NA,290614,"IN119","Owen County, Indiana",166115,166115,"5kvk","Lieber silt loam, 0 to 2 percent slopes",19.6464431722103,FALSE,4,NA,NA,NA,NA,3,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"till plain","no","no",250,"12-IND Indianapolis, Indiana",NA
