"dmuiid","MLRA","LRU","compname","coiid","areasymbol","areaname","lmapunitiid","muiid","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","grpname","Site111"
119211,"111C",NA,"Wallkill",237729,"IN087","Lagrange County, Indiana",272638,272638,"94ps","Wallkill silt loam",17.9519811377551,TRUE,100,"inceptisols","fluvaquentic humaquepts","Fine-loamy, mixed, superactive, nonacid, mesic Fluvaquentic Humaquepts","very poorly",1,250,250,0,13.92,63.38,22.7,3.76,10.4999996721745,6.80000019073486,0,4.9,22.3666666666667,9.68333333333333,43.3066666666667,49.93000023067,"none",23,0,"slope alluvium & organic, herbaceous material",NA,"depression & till plain & outwash plain & lake plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY013IN"
119216,"111C",NA,"Wawasee",237735,"IN087","Lagrange County, Indiana",272643,272643,"94py","Wawasee loam, 6 to 12 percent slopes, severely eroded",17.9578612579756,TRUE,100,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",9,97,250,5,47.9,32.7,19.4,0.975,5.89999999850988,6.55999994277954,3,48.36,33.3733333333333,18.2666666666667,0.825,12.1900000330061,"none",0,0,"till, unspecified",NA,"till plain","no","no",250,"12-FIN Findlay, Ohio","F111CY007IN"
119217,"111C",NA,"Wawasee",237736,"IN087","Lagrange County, Indiana",272644,272644,"94pz","Wawasee loam, 12 to 18 percent slopes, severely eroded",17.9772290600722,TRUE,100,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",16,97,250,5,47.9,32.7,19.4,0.975,5.89999999850988,6.55999994277954,3,48.36,33.3733333333333,18.2666666666667,0.825,12.1900000330061,"none",0,0,"till, unspecified",NA,"till plain","no","no",250,"12-FIN Findlay, Ohio","F111CY007IN"
119218,"111C",NA,"Rensselaer",237738,"IN087","Lagrange County, Indiana",272645,272645,"94q0","Whitaker sandy loam",17.9759723611009,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,"12-FIN Findlay, Ohio",NA
119218,"111C",NA,"Homer",1507036,"IN087","Lagrange County, Indiana",272645,272645,"94q0","Whitaker sandy loam",17.9759723611009,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"12-FIN Findlay, Ohio",NA
119218,"111C",NA,"Whitaker",237737,"IN087","Lagrange County, Indiana",272645,272645,"94q0","Whitaker sandy loam",17.9759723611009,TRUE,90,"alfisols","aeric endoaqualfs","Fine-loamy, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,97,250,6,60.5,24.96,14.54,1.125,9.51999977231026,6.41200008392334,6,63.7,19.1466666666667,17.1533333333333,0.875,20.8699999898672,"none",0,0,"outwash",NA,"outwash plain & lake plain","no","no",50,"12-FIN Findlay, Ohio","F111CY009IN"
119218,"111C",NA,"Conover",1507037,"IN087","Lagrange County, Indiana",272645,272645,"94q0","Whitaker sandy loam",17.9759723611009,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"outwash",NA,NA,"no","no",250,"12-FIN Findlay, Ohio",NA
119221,"111C",NA,"Rensselaer",237743,"IN113","Noble County, Indiana",272514,272514,"94ks","Aubbeenaubbee fine sandy loam",18.1291073480847,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,"12-FIN Findlay, Ohio",NA
119221,"111C",NA,"Metea",1508122,"IN113","Noble County, Indiana",272514,272514,"94ks","Aubbeenaubbee fine sandy loam",18.1291073480847,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"12-FIN Findlay, Ohio",NA
119221,"111C",NA,"Brookston",237742,"IN113","Noble County, Indiana",272514,272514,"94ks","Aubbeenaubbee fine sandy loam",18.1291073480847,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,"12-FIN Findlay, Ohio",NA
119221,"111C",NA,"Aubbeenaubbee",237741,"IN113","Noble County, Indiana",272514,272514,"94ks","Aubbeenaubbee fine sandy loam",18.1291073480847,TRUE,90,"alfisols","aeric epiaqualfs","Fine-loamy, mixed, active, mesic Aeric Epiaqualfs","somewhat poorly",1,104,250,5.6,57.4,24.4,18.2,1.15,7.39999994635582,6.08000011444092,5.24,49.6,30.0933333333333,20.3066666666667,0.883333333333333,20.4799998551607,"none",0,0,"glaciofluvial deposits & till, unspecified",NA,"till plain & moraine","no","no",50,"12-FIN Findlay, Ohio","R111CY006IN"
119228,"111C",NA,"Brookston",237753,"IN113","Noble County, Indiana",272521,272521,"94l0","Brookston silt loam",18.118221144418,TRUE,100,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,112,250,3.74,22.84,51.92,25.24,3.165,9.2900001630187,6.86800012588501,8.58,27.48,46.64,25.88,1.96833333333333,18.1500002667308,"none",33,0,"loess & till, unspecified",NA,"depression & till plain & moraine","yes","no",25,"12-FIN Findlay, Ohio","R111CY005IN"
119229,"111C",NA,"Casco",237754,"IN113","Noble County, Indiana",272522,272522,"94l1","Casco sandy clay loam, 8 to 15 percent slopes, severely eroded",18.168106973933,TRUE,100,"alfisols","inceptic hapludalfs","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Inceptic Hapludalfs","well",11,46,250,17.12,55.64,21.2,23.16,0.82,6.56000002473593,6.72399990081787,23.7066666666667,78.5466666666667,12.4,9.05333333333333,0.606666666666667,9.5599999576807,"none",0,0,"outwash & outwash",NA,"outwash plain","no","no",250,"12-FIN Findlay, Ohio","R111CY010IN"
119238,"111C",NA,"Rawson",1508131,"IN113","Noble County, Indiana",272531,272531,"94lb","Fox-Casco sandy loams, 12 to 18 percent slopes, eroded",18.1640893830629,FALSE,10,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"12-FIN Findlay, Ohio",NA
119238,"111C",NA,"Fox",237765,"IN113","Noble County, Indiana",272531,272531,"94lb","Fox-Casco sandy loams, 12 to 18 percent slopes, eroded",18.1640893830629,TRUE,50,"alfisols","typic hapludalfs","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Typic Hapludalfs","well",15,89,250,7.84,56.12,27.02,16.86,1.095,9.65999984741211,6.27200008392334,20.6266666666667,63.7466666666667,22.1333333333333,14.12,0.865,17.1399999316782,"none",0,0,"outwash & outwash","limestone","stream terrace & outwash plain","no","no",250,"12-FIN Findlay, Ohio","R111CY010IN"
119238,"111C",NA,"Oshtemo",1508132,"IN113","Noble County, Indiana",272531,272531,"94lb","Fox-Casco sandy loams, 12 to 18 percent slopes, eroded",18.1640893830629,FALSE,10,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"12-FIN Findlay, Ohio",NA
119238,"111C",NA,"Casco",237766,"IN113","Noble County, Indiana",272531,272531,"94lb","Fox-Casco sandy loams, 12 to 18 percent slopes, eroded",18.1640893830629,TRUE,30,"alfisols","typic hapludalfs","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Typic Hapludalfs","well",15,46,250,17.12,61.76,17.6,20.64,1.09,6.56000002473593,6.72399990081787,23.7066666666667,80.5866666666667,11.2,8.21333333333333,0.696666666666667,9.5599999576807,"none",0,0,"outwash & outwash",NA,"stream terrace & outwash plain","no","no",250,"12-FIN Findlay, Ohio","R111CY010IN"
119239,"111C",NA,"Fox",237767,"IN113","Noble County, Indiana",272532,272532,"94lc","Fox-Casco sandy loams, 18 to 25 percent slopes, eroded",18.1643135871416,TRUE,50,"alfisols","typic hapludalfs","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Typic Hapludalfs","well",22,89,250,7.84,56.12,27.02,16.86,1.095,9.65999984741211,6.27200008392334,20.6266666666667,63.7466666666667,22.1333333333333,14.12,0.865,17.1399999316782,"none",0,0,"outwash & outwash","limestone","stream terrace & outwash plain","no","no",250,"12-FIN Findlay, Ohio","R111CY010IN"
119239,"111C",NA,"Oshtemo",1508134,"IN113","Noble County, Indiana",272532,272532,"94lc","Fox-Casco sandy loams, 18 to 25 percent slopes, eroded",18.1643135871416,FALSE,10,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"12-FIN Findlay, Ohio",NA
119239,"111C",NA,"Rawson",1508133,"IN113","Noble County, Indiana",272532,272532,"94lc","Fox-Casco sandy loams, 18 to 25 percent slopes, eroded",18.1643135871416,FALSE,10,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"12-FIN Findlay, Ohio",NA
119239,"111C",NA,"Casco",237768,"IN113","Noble County, Indiana",272532,272532,"94lc","Fox-Casco sandy loams, 18 to 25 percent slopes, eroded",18.1643135871416,TRUE,30,"alfisols","typic hapludalfs","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Typic Hapludalfs","well",22,46,250,17.12,61.76,17.6,20.64,1.09,6.56000002473593,6.72399990081787,23.7066666666667,80.5866666666667,11.2,8.21333333333333,0.696666666666667,9.5599999576807,"none",0,0,"outwash & outwash",NA,"stream terrace & outwash plain","no","no",250,"12-FIN Findlay, Ohio","R111CY010IN"
119244,"111C",NA,"Homer",237775,"IN113","Noble County, Indiana",272537,272537,"94lj","Homer loam",18.1289663605397,TRUE,90,"alfisols","aeric endoaqualfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,86,250,10.5,47.4,33.7,18.9,1.375,8.99999998509884,6.65000009536743,19.6666666666667,64.6466666666667,19.9933333333333,15.36,0.958333333333333,17.3100000526756,"none",20,0,"outwash & outwash","limestone","outwash plain","no","no",50,"12-FIN Findlay, Ohio","F111CY009IN"
119244,"111C",NA,"Sebewa",237776,"IN113","Noble County, Indiana",272537,272537,"94lj","Homer loam",18.1289663605397,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,"12-FIN Findlay, Ohio",NA
119244,"111C",NA,"Fox",1508144,"IN113","Noble County, Indiana",272537,272537,"94lj","Homer loam",18.1289663605397,FALSE,7,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"12-FIN Findlay, Ohio",NA
119248,"111C",NA,"Marl beds",237780,"IN113","Noble County, Indiana",272541,272541,"94ln","Marl beds",18.1681926608865,TRUE,100,NA,NA,NA,"very poorly",2,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",0,"12-FIN Findlay, Ohio",NA
119249,"111C",NA,"Marsh",237781,"IN113","Noble County, Indiana",272542,272542,"94lp","Marsh",18.151925701018,TRUE,100,NA,NA,NA,"very poorly",2,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",0,"12-FIN Findlay, Ohio",NA
119250,"111C",NA,"Martinsville",237782,"IN113","Noble County, Indiana",272543,272543,"94lq","Martinsville fine sandy loam, 2 to 6 percent slopes",18.1499761618183,TRUE,100,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",4,112,250,6,60,24,16,1.25,9.0999998152256,6.26000003814697,6,55.66,26.5733333333333,17.7666666666667,0.916666666666667,21.1999999880791,"none",20,0,"outwash",NA,"outwash plain","no","no",250,"12-FIN Findlay, Ohio","R111CY010IN"
119251,"111C",NA,"Metea",237783,"IN113","Noble County, Indiana",272544,272544,"94lr","Metea loamy fine sand, 2 to 6 percent slopes",18.1232063298887,TRUE,100,"alfisols","arenic hapludalfs","Loamy, mixed, active, mesic Arenic Hapludalfs","well",4,122,250,0,82.84,14.08,3.08,1.055,4.1900000423193,6.12200010299683,4.01333333333333,65.0933333333333,22.8133333333333,12.0933333333333,0.738333333333333,10.949999935925,"none",23,0,"outwash & till, unspecified",NA,"till plain & moraine","no","no",250,"12-FIN Findlay, Ohio","R111CY006IN"
119258,"111C",NA,"Miami",237791,"IN113","Noble County, Indiana",272551,272551,"94lz","Miami loam, gravelly substratum, 0 to 2 percent slopes",18.0723302601613,TRUE,100,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","moderately well",1,99,250,8,37,40.4,22.6,1.95,9.0999998152256,6.22000007629395,12.1066666666667,44.1333333333333,34.12,21.7466666666667,1.15,18.6399997845292,"none",30,0,"till, unspecified & outwash",NA,"till plain & moraine","no","no",100,"12-FIN Findlay, Ohio","R111CY006IN"
119259,"111C",NA,"Miami",237792,"IN113","Noble County, Indiana",272552,272552,"94m0","Miami loam, gravelly substratum, 2 to 6 percent slopes, eroded",18.0746139692158,TRUE,100,"alfisols","oxyaquic hapludalfs","Fine-loamy, mixed, active, mesic Oxyaquic Hapludalfs","moderately well",4,99,250,8,37,40.4,22.6,1.95,9.0999998152256,6.22000007629395,12.1066666666667,44.1333333333333,34.12,21.7466666666667,1.15,18.6399997845292,"none",30,0,"till, unspecified",NA,"till plain & moraine","no","no",100,"12-FIN Findlay, Ohio","R111CY006IN"
119267,"111C",NA,"Morley",237801,"IN113","Noble County, Indiana",272560,272560,"94m8","Morley, Miami, and Rawson loams, 6 to 12 percent slopes, eroded",18.1224789048141,TRUE,40,"alfisols","oxyaquic hapludalfs","Fine, illitic, mesic Oxyaquic Hapludalfs","moderately well",9,76,250,6.38,28.08,40.22,31.7,1.2,8.33999972045422,6.5,5.46,23.5266666666667,41.2933333333333,35.18,0.9,14.3499995805323,"none",18,0,"till, unspecified","calcareous shale","till plain & moraine","no","no",100,"12-FIN Findlay, Ohio","F111CY007IN"
119267,"111C",NA,"Miami",237802,"IN113","Noble County, Indiana",272560,272560,"94m8","Morley, Miami, and Rawson loams, 6 to 12 percent slopes, eroded",18.1224789048141,TRUE,30,"alfisols","oxyaquic hapludalfs","Fine-loamy, mixed, active, mesic Oxyaquic Hapludalfs","moderately well",9,89,250,8,35.6,39.84,24.56,1.67,8.6099998652935,6.12200010299683,9.06,35.82,40.3466666666667,23.8333333333333,1.05666666666667,16.2999998386949,"none",23,0,"till, unspecified",NA,"moraine & till plain","no","no",100,"12-FIN Findlay, Ohio","F111CY007IN"
119267,"111C",NA,"Rawson",237803,"IN113","Noble County, Indiana",272560,272560,"94m8","Morley, Miami, and Rawson loams, 6 to 12 percent slopes, eroded",18.1224789048141,TRUE,30,"alfisols","oxyaquic hapludalfs","Fine-loamy, mixed, active, mesic Oxyaquic Hapludalfs","moderately well",9,81,250,8.46,39.66,41.16,19.18,1.555,7.45999993383884,6.33799989700317,6.77333333333333,27.24,42.8466666666667,29.9133333333333,1.01833333333333,16.6299999728799,"none",23,0,"outwash & till, unspecified",NA,"till plain & moraine","no","no",100,"12-FIN Findlay, Ohio","F111CY007IN"
119268,"111C",NA,"Oshtemo",237804,"IN113","Noble County, Indiana",272561,272561,"94m9","Oshtemo loamy sand, 2 to 6 percent slopes",18.1535075449804,TRUE,100,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",4,135,250,7,77.36,16.28,6.36,1,4.70000016689301,6.29200016021729,12.26,78.8533333333333,12.7,8.44666666666667,0.833333333333333,15.669999981299,"none",0,0,"outwash & outwash",NA,"outwash plain & stream terrace","no","no",250,"12-FIN Findlay, Ohio","R111CY001IN"
119269,"111C",NA,"Oshtemo",237805,"IN113","Noble County, Indiana",272562,272562,"94mb","Oshtemo loamy sand, 6 to 12 percent slopes",18.1552165236241,TRUE,100,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",9,135,250,7,77.36,16.28,6.36,1,4.70000016689301,6.29200016021729,12.26,78.8533333333333,12.7,8.44666666666667,0.833333333333333,15.669999981299,"none",0,0,"outwash & outwash",NA,"outwash plain & stream terrace","no","no",250,"12-FIN Findlay, Ohio","R111CY001IN"
119270,"111C",NA,"Oshtemo",237806,"IN113","Noble County, Indiana",272563,272563,"94mc","Oshtemo sandy loam, 0 to 2 percent slopes",18.1386027046693,TRUE,100,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",1,117,250,11.8,69.7,19.8,10.5,1.125,7.59999990463257,6.37999992370605,22.88,74.54,16.3,9.16,0.875,16.9499997552484,"none",0,0,"outwash & outwash",NA,"outwash plain & stream terrace","no","no",250,"12-FIN Findlay, Ohio","R111CY010IN"
119272,"111C",NA,"Parr",237808,"IN113","Noble County, Indiana",272565,272565,"94mf","Parr loam, 0 to 2 percent slopes",18.0673408460269,TRUE,100,"mollisols","oxyaquic argiudolls","Fine-loamy, mixed, active, mesic Oxyaquic Argiudolls","moderately well",1,91,250,8,41.2,34.8,24,3.2,9.70000013709068,6.53000019073486,8.86,42.3666666666667,35,22.6333333333333,1.67666666666667,21.1200000941753,"none",30,0,"till, unspecified",NA,"till plain","no","no",100,"12-FIN Findlay, Ohio","R111CY006IN"
119278,"111C",NA,"Pewamo",237821,"IN113","Noble County, Indiana",272571,272571,"94mm","Rawson, Morley, and Miami loams, 2 to 6 percent slopes, eroded",18.1057919081388,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,"12-FIN Findlay, Ohio",NA
119278,"111C",NA,"Morley",237819,"IN113","Noble County, Indiana",272571,272571,"94mm","Rawson, Morley, and Miami loams, 2 to 6 percent slopes, eroded",18.1057919081388,TRUE,25,"alfisols","oxyaquic hapludalfs","Fine, illitic, mesic Oxyaquic Hapludalfs","moderately well",4,76,250,6.38,28.08,40.22,31.7,1.2,8.33999972045422,6.63800008773804,5.46,23.5266666666667,41.2933333333333,35.18,0.9,14.3499995805323,"none",18,0,"till, unspecified","calcareous shale","till plain & moraine","no","no",100,"12-FIN Findlay, Ohio","R111CY006IN"
119278,"111C",NA,"Brookston",237822,"IN113","Noble County, Indiana",272571,272571,"94mm","Rawson, Morley, and Miami loams, 2 to 6 percent slopes, eroded",18.1057919081388,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,"12-FIN Findlay, Ohio",NA
119278,"111C",NA,"Rawson",237818,"IN113","Noble County, Indiana",272571,272571,"94mm","Rawson, Morley, and Miami loams, 2 to 6 percent slopes, eroded",18.1057919081388,TRUE,40,"alfisols","oxyaquic hapludalfs","Fine-loamy, mixed, active, mesic Oxyaquic Hapludalfs","moderately well",4,81,250,8.46,39.66,41.16,19.18,1.555,7.45999993383884,6.33799989700317,6.77333333333333,27.24,42.8466666666667,29.9133333333333,1.01833333333333,16.6299999728799,"none",23,0,"outwash & till, unspecified",NA,"till plain & moraine","no","no",100,"12-FIN Findlay, Ohio","R111CY006IN"
119278,"111C",NA,"Miami",237820,"IN113","Noble County, Indiana",272571,272571,"94mm","Rawson, Morley, and Miami loams, 2 to 6 percent slopes, eroded",18.1057919081388,TRUE,25,"alfisols","oxyaquic hapludalfs","Fine-loamy, mixed, active, mesic Oxyaquic Hapludalfs","moderately well",4,89,250,8,35.6,39.84,24.56,1.67,8.6099998652935,6.12200010299683,9.06,35.82,40.3466666666667,23.8333333333333,1.05666666666667,16.2999998386949,"none",23,0,"till, unspecified",NA,"till plain & moraine","no","no",100,"12-FIN Findlay, Ohio","R111CY006IN"
119286,"111C",NA,"Toledo",237832,"IN113","Noble County, Indiana",272579,272579,"94mw","Toledo silty clay loam",18.1390832627147,TRUE,100,"inceptisols","mollic endoaquepts","Fine, illitic, nonacid, mesic Mollic Endoaquepts","very poorly",0.5,112,250,0,7.8,51.2,41,2.55,8.49999994039536,6.76000003814697,0,4.09333333333333,53.5066666666667,42.4,1.55666666666667,22.259999871254,"none",20,0,"glaciolacustrine deposits",NA,"depression & till plain & outwash plain","yes","no",0,"12-FIN Findlay, Ohio","R111CY008IN"
119289,"111C",NA,"Sebewa",237836,"IN113","Noble County, Indiana",272582,272582,"94mz","Warsaw loam, 0 to 2 percent slopes",18.0845363857087,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,"12-FIN Findlay, Ohio",NA
119289,"111C",NA,"Warsaw",237835,"IN113","Noble County, Indiana",272582,272582,"94mz","Warsaw loam, 0 to 2 percent slopes",18.0845363857087,TRUE,95,"mollisols","typic argiudolls","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, mesic Typic Argiudolls","well",1,89,250,9.42,49,34.08,16.92,2.99,10.9400002211332,6.6460001373291,19.8066666666667,68.1266666666667,19.0333333333333,12.84,1.50833333333333,18.3700003903359,"none",36,0,"outwash & outwash",NA,"outwash plain","no","no",250,"12-FIN Findlay, Ohio","R111CY010IN"
119293,"111C",NA,"Beaches",237841,"IN151","Steuben County, Indiana",160182,160182,"5cp5","Beaches",17.6464566192371,TRUE,100,NA,NA,NA,"well",0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"beach sand",NA,"beach","no","no",250,"12-FIN Findlay, Ohio","Shoreline Complex"
119295,"111C",NA,"Ormas",237845,"IN151","Steuben County, Indiana",160184,160184,"5cp7","Boyer-Ormas loamy sands, 0 to 6 percent slopes",17.7601710218357,TRUE,40,"alfisols","arenic hapludalfs","Loamy, mixed, active, mesic Arenic Hapludalfs","well",3,119,250,0,84.78,11.22,4,0.98,3.96000009030104,6.28399994850159,5.17333333333333,82.6066666666667,9.27333333333333,8.12,0.826666666666667,13.4300001226366,"none",0,0,"outwash & outwash",NA,"outwash plain","no","no",250,"12-FIN Findlay, Ohio","R111CY001IN"
119295,"111C",NA,"Riverdale",1510013,"IN151","Steuben County, Indiana",160184,160184,"5cp7","Boyer-Ormas loamy sands, 0 to 6 percent slopes",17.7601710218357,FALSE,10,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"12-FIN Findlay, Ohio",NA
119295,"111C",NA,"Boyer",237844,"IN151","Steuben County, Indiana",160184,160184,"5cp7","Boyer-Ormas loamy sands, 0 to 6 percent slopes",17.7601710218357,TRUE,50,"alfisols","typic hapludalfs","Coarse-loamy, mixed, superactive, mesic Typic Hapludalfs","well",3,69,250,10,80.5,13.18,6.32,1.25,7.85999985039234,6.10000019073486,20.26,84.3,10.2,5.5,0.916666666666667,12.9499998074025,"none",20,0,"outwash & outwash",NA,"outwash plain","no","no",250,"12-FIN Findlay, Ohio","R111CY001IN"
119296,"111C",NA,"Boyer",237846,"IN151","Steuben County, Indiana",160185,160185,"5cp8","Boyer-Ormas loamy sands, 6 to 12 percent slopes",17.7241897447625,TRUE,50,"alfisols","typic hapludalfs","Coarse-loamy, mixed, superactive, mesic Typic Hapludalfs","well",9,69,250,10,80.5,13.18,6.32,1.25,7.85999985039234,6.10000019073486,20.26,84.3,10.2,5.5,0.916666666666667,12.9499998074025,"none",20,0,"outwash & outwash",NA,"outwash plain","no","no",250,"12-FIN Findlay, Ohio","R111CY001IN"
