"","dmuiid","lmapunitiid","muiid","MLRARSYM","Count","percentmlra","pmlra","mu.total","affinity","LRU","best","ofbest","compname","coiid","areasymbol","areaname","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","grpname"
"6513",119183,272610,272610,"111C",1673,0.0164724256222722,0.0164724256222722,0.0179209980551832,91.9168986657412,"111C",91.9168986657412,100,"Martisco",237690,"IN087","Lagrange County, Indiana","94nw","Martisco muck",17.9405930168174,TRUE,100,"inceptisols","histic humaquepts","Fine-silty, carbonatic, mesic Histic Humaquepts","very poorly",1,31,250,0,6.46,24.7,6.84,50.3,12.4000001847744,7.4180001449585,0,13.4866666666667,51.5666666666667,14.28,23.4333333333333,12.4000001847744,"none",203,0,"organic, herbaceous material & marl",NA,"depression & till plain & outwash plain & lake plain","yes","no",0,"12-GRR Grand Rapids, Michigan"
"6516",119184,272611,272611,"111C",10484,0.10322588776085,0.10322588776085,0.11265621953591,91.6291068403424,"111C",91.6291068403424,100,"Metea",237691,"IN087","Lagrange County, Indiana","94nx","Metea loamy sand, 2 to 6 percent slopes",17.9318015926632,TRUE,100,"alfisols","arenic hapludalfs","Loamy, mixed, active, mesic Arenic Hapludalfs","well",4,140,250,0,81,15,4,0.595,4.1900000423193,6.66200010299683,4.62,60.0733333333333,23.62,16.3066666666667,0.651666666666667,13.0499999634922,"none",0,0,"outwash & till, unspecified",NA,"till plain & moraine","no","no",250,"12-GRR Grand Rapids, Michigan"
"6517",119185,272612,272612,"111C",3132,0.030837798594714,0.030837798594714,0.0324930117637319,94.9059410649479,"111C",94.9059410649479,100,"Metea",237692,"IN087","Lagrange County, Indiana","94ny","Metea loamy sand, 6 to 12 percent slopes",17.944400214906,TRUE,100,"alfisols","arenic hapludalfs","Loamy, mixed, active, mesic Arenic Hapludalfs","well",9,140,250,0,81,15,4,0.595,4.1900000423193,6.66200010299683,4.62,60.0733333333333,23.62,16.3066666666667,0.651666666666667,13.0499999634922,"none",0,0,"outwash & till, unspecified",NA,"moraine & till plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"6520",119186,272613,272613,"111C",623,0.00613408318151559,0.00613408318151559,0.00775381258776767,79.1105422278668,"111C",79.1105422278668,100,"Morley",237693,"IN087","Lagrange County, Indiana","94nz","Morley loam, 2 to 6 percent slopes, eroded",17.9823834526275,TRUE,100,"alfisols","oxyaquic hapludalfs","Fine, illitic, mesic Oxyaquic Hapludalfs","moderately well",4,66,250,6.08,26.08,40.72,33.2,1.2,6.6199998408556,6.72,5.36,23.1466666666667,42.9333333333333,33.92,0.9,9.41999980807304,"none",18,0,"till, unspecified","calcareous shale","moraine & till plain","no","no",100,"12-GRR Grand Rapids, Michigan"
"6523",119188,272615,272615,"111C",5250,0.0516917122037831,0.0516917122037831,0.0516917122037831,100,"111C",100,100,"Nappanee",237696,"IN087","Lagrange County, Indiana","94p1","Nappanee silt loam, 0 to 3 percent slopes",18.0425231297811,TRUE,90,"alfisols","aeric epiaqualfs","Fine, illitic, mesic Aeric Epiaqualfs","somewhat poorly",2,81,250,6.12,18.2,47.24,34.56,1.45,8.73999971151352,6.58000019073486,5.37333333333333,17.4466666666667,41.3333333333333,41.22,0.983333333333333,14.1499995328486,"none",20,0,"lacustrine deposits & till, unspecified",NA,"till plain","no","no",50,"12-GRR Grand Rapids, Michigan"
"6524",119188,272615,272615,"111C",5250,0.0516917122037831,0.0516917122037831,0.0516917122037831,100,"111C",100,100,"Pewamo",237697,"IN087","Lagrange County, Indiana","94p1","Nappanee silt loam, 0 to 3 percent slopes",18.0425231297811,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,"12-GRR Grand Rapids, Michigan"
"6525",119188,272615,272615,"111C",5250,0.0516917122037831,0.0516917122037831,0.0516917122037831,100,"111C",100,100,"Blount",1507029,"IN087","Lagrange County, Indiana","94p1","Nappanee silt loam, 0 to 3 percent slopes",18.0425231297811,FALSE,7,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"12-GRR Grand Rapids, Michigan"
"6541",119194,272621,272621,"111C",4516,0.0444647185356732,0.0444647185356732,0.0492216300264574,90.3357294583149,"111C",90.3357294583149,100,"Oshtemo",237704,"IN087","Lagrange County, Indiana","94p7","Oshtemo-Hillsdale-Chelsea complex, 3 to 6 percent slopes",17.8856636959635,TRUE,45,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",4,135,250,10.02,74.22,15.38,10.4,0.98,5.85000009834766,6.33799989700317,21.2133333333333,74.0666666666667,15.1333333333333,10.8,0.826666666666667,17.3199999947101,"none",0,0,"outwash & outwash",NA,"moraine & outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"6543",119194,272621,272621,"111C",4516,0.0444647185356732,0.0444647185356732,0.0492216300264574,90.3357294583149,"111C",90.3357294583149,100,"Chelsea",237706,"IN087","Lagrange County, Indiana","94p7","Oshtemo-Hillsdale-Chelsea complex, 3 to 6 percent slopes",17.8856636959635,TRUE,20,"entisols","lamellic udipsamments","Mixed, mesic Lamellic Udipsamments","excessively",4,250,250,0,90.5,6,3.5,0.75,3.24999997392297,6.5,0,91.5,4,4.5,0.416666666666667,8.25000004842877,"none",0,0,"eolian sands",NA,"outwash plain & moraine","no","no",250,"12-GRR Grand Rapids, Michigan"
"6545",119194,272621,272621,"111C",4516,0.0444647185356732,0.0444647185356732,0.0492216300264574,90.3357294583149,"111C",90.3357294583149,100,"Hillsdale",237705,"IN087","Lagrange County, Indiana","94p7","Oshtemo-Hillsdale-Chelsea complex, 3 to 6 percent slopes",17.8856636959635,TRUE,35,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",4,250,250,5,69.06,24.72,6.22,1.875,7.36000022292137,5.96000019073486,5,70.2,23.0133333333333,6.78666666666667,1.125,20.8199999928474,"none",25,0,"till, unspecified",NA,"outwash plain & moraine","no","no",250,"12-GRR Grand Rapids, Michigan"
"6546",119195,272622,272622,"111C",1846,0.0181757906148921,0.0181757906148921,0.0257254829633635,70.6528644798501,"111C",70.6528644798501,100,"Oshtemo",237707,"IN087","Lagrange County, Indiana","94p8","Oshtemo-Hillsdale-Chelsea complex, 6 to 12 percent slopes",17.8708461396275,TRUE,45,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",9,135,250,10.02,74.22,15.38,10.4,0.98,5.85000009834766,6.33799989700317,21.2133333333333,74.0666666666667,15.1333333333333,10.8,0.826666666666667,17.3199999947101,"none",0,0,"outwash & outwash",NA,"outwash plain & moraine","no","no",250,"12-GRR Grand Rapids, Michigan"
"6548",119195,272622,272622,"111C",1846,0.0181757906148921,0.0181757906148921,0.0257254829633635,70.6528644798501,"111C",70.6528644798501,100,"Hillsdale",237708,"IN087","Lagrange County, Indiana","94p8","Oshtemo-Hillsdale-Chelsea complex, 6 to 12 percent slopes",17.8708461396275,TRUE,35,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",9,250,250,5,69.06,24.72,6.22,1.875,7.36000022292137,5.96000019073486,5,70.2,23.0133333333333,6.78666666666667,1.125,20.8199999928474,"none",25,0,"till, unspecified",NA,"outwash plain & moraine","no","no",250,"12-GRR Grand Rapids, Michigan"
"6549",119195,272622,272622,"111C",1846,0.0181757906148921,0.0181757906148921,0.0257254829633635,70.6528644798501,"111C",70.6528644798501,100,"Chelsea",237709,"IN087","Lagrange County, Indiana","94p8","Oshtemo-Hillsdale-Chelsea complex, 6 to 12 percent slopes",17.8708461396275,TRUE,20,"entisols","lamellic udipsamments","Mixed, mesic Lamellic Udipsamments","excessively",9,250,250,0,90.5,6,3.5,0.75,3.24999997392297,6.5,0,91.5,4,4.5,0.416666666666667,8.25000004842877,"none",0,0,"eolian sands",NA,"outwash plain & moraine","no","no",250,"12-GRR Grand Rapids, Michigan"
"6552",119197,272624,272624,"111C",10470,0.103088043194973,0.103088043194973,0.103088043194973,100,"111C",100,100,"Rensselaer",237712,"IN087","Lagrange County, Indiana","94pb","Parr loam, 0 to 2 percent slopes",18.0456982261927,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,"12-GRR Grand Rapids, Michigan"
"6553",119197,272624,272624,"111C",10470,0.103088043194973,0.103088043194973,0.103088043194973,100,"111C",100,100,"Wawasee",1507031,"IN087","Lagrange County, Indiana","94pb","Parr loam, 0 to 2 percent slopes",18.0456982261927,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"12-GRR Grand Rapids, Michigan"
"6554",119197,272624,272624,"111C",10470,0.103088043194973,0.103088043194973,0.103088043194973,100,"111C",100,100,"Parr",237711,"IN087","Lagrange County, Indiana","94pb","Parr loam, 0 to 2 percent slopes",18.0456982261927,TRUE,90,"mollisols","typic argiudolls","Fine-loamy, mixed, active, mesic Typic Argiudolls","well",1,84,250,8,41.92,37.68,20.4,3.59,11.3200002014637,6.31600017547607,9.32,42.84,36.96,20.2,1.7,21.3600001037121,"none",36,0,"till, unspecified",NA,"till plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"6555",119197,272624,272624,"111C",10470,0.103088043194973,0.103088043194973,0.103088043194973,100,"111C",100,100,"Sebewa",237713,"IN087","Lagrange County, Indiana","94pb","Parr loam, 0 to 2 percent slopes",18.0456982261927,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,"12-GRR Grand Rapids, Michigan"
"6556",119198,272625,272625,"111C",5285,0.052036323618475,0.052036323618475,0.0551296728195904,94.3889578100014,"111C",94.3889578100014,100,"Pewamo",237714,"IN087","Lagrange County, Indiana","94pc","Pewamo silty clay loam",18.0243866834363,TRUE,100,"mollisols","typic argiaquolls","Fine, mixed, active, mesic Typic Argiaquolls","poorly",2,112,250,2,14.92,48.08,37,3.58,8.89999970793724,6.80000019073486,4,17.16,45.6133333333333,37.2266666666667,2.10666666666667,18.8599994406104,"none",30,0,"till, unspecified",NA,"depression & till plain","yes","no",25,"12-GRR Grand Rapids, Michigan"
"6568",119203,272630,272630,"111C",903,0.00889097449905069,0.00889097449905069,0.0140006363373304,63.5040742779979,"111C",63.5040742779979,100,"Pewamo",237721,"IN087","Lagrange County, Indiana","94pj","Rawson sandy loam, 2 to 6 percent slopes",17.959477133482,FALSE,10,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,"12-GRR Grand Rapids, Michigan"
"6569",119203,272630,272630,"111C",903,0.00889097449905069,0.00889097449905069,0.0140006363373304,63.5040742779979,"111C",63.5040742779979,100,"Rawson",237720,"IN087","Lagrange County, Indiana","94pj","Rawson sandy loam, 2 to 6 percent slopes",17.959477133482,TRUE,90,"alfisols","oxyaquic hapludalfs","Fine-loamy, mixed, active, mesic Oxyaquic Hapludalfs","moderately well",4,64,250,9.26,56.78,24.72,18.5,1.905,7.65999989211559,6.39799993515015,6.14,42.26,26.52,31.22,1.135,15.6399999260902,"none",33,0,"outwash & till, unspecified",NA,"till plain","no","no",100,"12-GRR Grand Rapids, Michigan"
"6575",119211,272638,272638,"111C",502,0.00494271229072364,0.00494271229072364,0.00619508038834123,79.7844738225759,"111C",79.7844738225759,100,"Wallkill",237729,"IN087","Lagrange County, Indiana","94ps","Wallkill silt loam",17.9519811377551,TRUE,100,"inceptisols","fluvaquentic humaquepts","Fine-loamy, mixed, superactive, nonacid, mesic Fluvaquentic Humaquepts","very poorly",1,250,250,0,13.92,63.38,22.7,3.76,10.4999996721745,6.80000019073486,0,4.9,22.3666666666667,9.68333333333333,43.3066666666667,49.93000023067,"none",23,0,"slope alluvium & organic, herbaceous material",NA,"depression & till plain & outwash plain & lake plain","yes","no",0,"12-GRR Grand Rapids, Michigan"
"6583",119218,272645,272645,"111C",4764,0.0469065365597758,0.0469065365597758,0.0520287220790317,90.1550810502796,"111C",90.1550810502796,100,"Whitaker",237737,"IN087","Lagrange County, Indiana","94q0","Whitaker sandy loam",17.9759723611009,TRUE,90,"alfisols","aeric endoaqualfs","Fine-loamy, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,97,250,6,60.5,24.96,14.54,1.125,9.51999977231026,6.41200008392334,6,63.7,19.1466666666667,17.1533333333333,0.875,20.8699999898672,"none",0,0,"outwash",NA,"outwash plain & lake plain","no","no",50,"12-GRR Grand Rapids, Michigan"
"6584",119218,272645,272645,"111C",4764,0.0469065365597758,0.0469065365597758,0.0520287220790317,90.1550810502796,"111C",90.1550810502796,100,"Conover",1507037,"IN087","Lagrange County, Indiana","94q0","Whitaker sandy loam",17.9759723611009,FALSE,4,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"outwash",NA,NA,"no","no",250,"12-GRR Grand Rapids, Michigan"
"6587",119218,272645,272645,"111C",4764,0.0469065365597758,0.0469065365597758,0.0520287220790317,90.1550810502796,"111C",90.1550810502796,100,"Homer",1507036,"IN087","Lagrange County, Indiana","94q0","Whitaker sandy loam",17.9759723611009,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"12-GRR Grand Rapids, Michigan"
"6588",119218,272645,272645,"111C",4764,0.0469065365597758,0.0469065365597758,0.0520287220790317,90.1550810502796,"111C",90.1550810502796,100,"Rensselaer",237738,"IN087","Lagrange County, Indiana","94q0","Whitaker sandy loam",17.9759723611009,FALSE,3,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,"12-GRR Grand Rapids, Michigan"
"6731",119295,160184,160184,"111C",10632,0.104683101742976,0.104683101742976,0.134769758285432,77.6755134644266,"111C",77.6755134644266,100,"Boyer",237844,"IN151","Steuben County, Indiana","5cp7","Boyer-Ormas loamy sands, 0 to 6 percent slopes",17.7601710218357,TRUE,50,"alfisols","typic hapludalfs","Coarse-loamy, mixed, superactive, mesic Typic Hapludalfs","well",3,69,250,10,80.5,13.18,6.32,1.25,7.85999985039234,6.10000019073486,20.26,84.3,10.2,5.5,0.916666666666667,12.9499998074025,"none",20,0,"outwash & outwash",NA,"outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"6734",119295,160184,160184,"111C",10632,0.104683101742976,0.104683101742976,0.134769758285432,77.6755134644266,"111C",77.6755134644266,100,"Riverdale",1510013,"IN151","Steuben County, Indiana","5cp7","Boyer-Ormas loamy sands, 0 to 6 percent slopes",17.7601710218357,FALSE,10,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"12-GRR Grand Rapids, Michigan"
"6739",119295,160184,160184,"111C",10632,0.104683101742976,0.104683101742976,0.134769758285432,77.6755134644266,"111C",77.6755134644266,100,"Ormas",237845,"IN151","Steuben County, Indiana","5cp7","Boyer-Ormas loamy sands, 0 to 6 percent slopes",17.7601710218357,TRUE,40,"alfisols","arenic hapludalfs","Loamy, mixed, active, mesic Arenic Hapludalfs","well",3,119,250,0,84.78,11.22,4,0.98,3.96000009030104,6.28399994850159,5.17333333333333,82.6066666666667,9.27333333333333,8.12,0.826666666666667,13.4300001226366,"none",0,0,"outwash & outwash",NA,"outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"6744",119296,160185,160185,"111C",10077,0.0992185493100043,0.0992185493100043,0.125130775301218,79.2918840877977,"111C",79.2918840877977,100,"Martinsville",1510022,"IN151","Steuben County, Indiana","5cp8","Boyer-Ormas loamy sands, 6 to 12 percent slopes",17.7241897447625,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"12-GRR Grand Rapids, Michigan"
"6746",119296,160185,160185,"111C",10077,0.0992185493100043,0.0992185493100043,0.125130775301218,79.2918840877977,"111C",79.2918840877977,100,"Boyer",237846,"IN151","Steuben County, Indiana","5cp8","Boyer-Ormas loamy sands, 6 to 12 percent slopes",17.7241897447625,TRUE,50,"alfisols","typic hapludalfs","Coarse-loamy, mixed, superactive, mesic Typic Hapludalfs","well",9,69,250,10,80.5,13.18,6.32,1.25,7.85999985039234,6.10000019073486,20.26,84.3,10.2,5.5,0.916666666666667,12.9499998074025,"none",20,0,"outwash & outwash",NA,"outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"6747",119296,160185,160185,"111C",10077,0.0992185493100043,0.0992185493100043,0.125130775301218,79.2918840877977,"111C",79.2918840877977,100,"Rawson",1510021,"IN151","Steuben County, Indiana","5cp8","Boyer-Ormas loamy sands, 6 to 12 percent slopes",17.7241897447625,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"12-GRR Grand Rapids, Michigan"
"6749",119296,160185,160185,"111C",10077,0.0992185493100043,0.0992185493100043,0.125130775301218,79.2918840877977,"111C",79.2918840877977,100,"Ormas",237847,"IN151","Steuben County, Indiana","5cp8","Boyer-Ormas loamy sands, 6 to 12 percent slopes",17.7241897447625,TRUE,40,"alfisols","arenic hapludalfs","Loamy, mixed, active, mesic Arenic Hapludalfs","well",9,119,250,0,84.78,11.22,4,0.98,3.96000009030104,6.28399994850159,5.17333333333333,82.6066666666667,9.27333333333333,8.12,0.826666666666667,13.4300001226366,"none",0,0,"outwash & outwash",NA,"outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"6752",119297,160186,160186,"111C",3057,0.0300993455632314,0.0300993455632314,0.0426767054598377,70.5287468629868,"111C",70.5287468629868,100,"Boyer",237848,"IN151","Steuben County, Indiana","5cp9","Boyer-Ormas loamy sands, 12 to 18 percent slopes",17.6881883821615,TRUE,50,"alfisols","typic hapludalfs","Coarse-loamy, mixed, superactive, mesic Typic Hapludalfs","well",15,69,250,10,80.5,13.18,6.32,1.25,7.85999985039234,6.10000019073486,20.26,84.3,10.2,5.5,0.916666666666667,12.9499998074025,"none",20,0,"outwash & outwash",NA,"outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"6753",119297,160186,160186,"111C",3057,0.0300993455632314,0.0300993455632314,0.0426767054598377,70.5287468629868,"111C",70.5287468629868,100,"Martinsville",1510025,"IN151","Steuben County, Indiana","5cp9","Boyer-Ormas loamy sands, 12 to 18 percent slopes",17.6881883821615,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"12-GRR Grand Rapids, Michigan"
"6762",119297,160186,160186,"111C",3057,0.0300993455632314,0.0300993455632314,0.0426767054598377,70.5287468629868,"111C",70.5287468629868,100,"Rawson",1510024,"IN151","Steuben County, Indiana","5cp9","Boyer-Ormas loamy sands, 12 to 18 percent slopes",17.6881883821615,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"12-GRR Grand Rapids, Michigan"
"6763",119297,160186,160186,"111C",3057,0.0300993455632314,0.0300993455632314,0.0426767054598377,70.5287468629868,"111C",70.5287468629868,100,"Ormas",237849,"IN151","Steuben County, Indiana","5cp9","Boyer-Ormas loamy sands, 12 to 18 percent slopes",17.6881883821615,TRUE,40,"alfisols","arenic hapludalfs","Loamy, mixed, active, mesic Arenic Hapludalfs","well",15,119,250,0,84.24,11.22,4.54,0.98,3.96000009030104,6.28399994850159,5.17333333333333,82.1,9.27333333333333,8.62666666666667,0.826666666666667,13.4300001226366,"none",0,0,"outwash & outwash",NA,"outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"6809",119312,160201,160201,"111C",8376,0.0824704345559785,0.0824704345559785,0.120437414298118,68.4757598264605,"111C",68.4757598264605,100,"Histosols",237869,"IN151","Steuben County, Indiana","5cps","Histosols, ponded",17.6974412459685,TRUE,100,"histosols",NA,"Histosols","very poorly",1,250,250,0,0,0,0,65,0,6.5,0,0,0,0,65,0,"none",152,0,"organic, herbaceous material",NA,"depression","yes","no",0,"12-GRR Grand Rapids, Michigan"
"6901",119345,160234,160234,"111C",1122,0.0110472573509799,0.0110472573509799,0.0144516547832977,76.4428538920517,"111C",76.4428538920517,100,"Pits",237912,"IN151","Steuben County, Indiana","5cqv","Pits, gravel",17.6225467927662,TRUE,100,NA,NA,NA,"well",0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",250,"12-GRR Grand Rapids, Michigan"
"7044",119597,160654,160654,"110",2068,0.00877196145172569,0.00877196145172569,0.0202170031673544,43.3890294180213,"110",43.3890294180213,100,"Sebewa",238256,"IN127","Porter County, Indiana","5d5d","Lydick loam, 2 to 6 percent slopes",18.2820228064731,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"depression","yes","no",25,"12-GRR Grand Rapids, Michigan"
"7049",119597,160654,160654,"110",2068,0.00877196145172569,0.00877196145172569,0.0202170031673544,43.3890294180213,"110",43.3890294180213,100,"Lydick",238254,"IN127","Porter County, Indiana","5d5d","Lydick loam, 2 to 6 percent slopes",18.2820228064731,TRUE,90,"alfisols","mollic hapludalfs","Fine-loamy, mixed, active, mesic Mollic Hapludalfs","well",4,250,250,6,48.62,27.6,23.78,1.785,8.22999994456768,5.71400001525879,7.54,54.2733333333333,23.9533333333333,21.7733333333333,1.06166666666667,24.1599996462464,"none",23,0,"outwash & outwash",NA,"outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan"
