"ES","MLRARSYM","Series","coiid","muname"
"R111AY010IN","111A","Odell",248172,"Odell silt loam, 0 to 2 percent slopes"
"R111AY010IN","111A","Odell",246066,"Odell silt loam, 0 to 3 percent slopes"
"R111AY010IN","111A","Odell",247232,"Odell silt loam, 0 to 2 percent slopes"
"R111AY010IN","111A","Odell",246858,"Odell silt loam, 2 to 6 percent slopes"
"R111AY010IN","111A","Odell",251369,"Odell silt loam, 0 to 2 percent slopes"
"R111AY010IN","111A","Odell",247949,"Odell-Lewisburg complex, 0 to 2 percent slopes"
"F111AY005IN","111A","Oldenburg",1733385,"Oldenburg silt loam, 0 to 2 percent slopes, occasionally flooded, very brief duration"
"F111AY004IN","111A","Orrville",240938,"Orrville silt loam, frequently flooded"
NA,"111A","Orthents",238498,"Orthents"
NA,"111A","Orthents",243716,"Orthents and aquents, loamy"
NA,"111A","Orthents",243449,"Orthents, loamy"
NA,"111A","Orthents",279083,"Orthents, earthen dam"
"F111AY001IN","111A","Palms",240727,"Palms muck, undrained"
"F111AY001IN","111A","Palms",1329883,"Palms muck, undrained, 0 to 1 percent slopes"
"F111AY001IN","111A","Palms",240199,"Palms muck, drained, 0 to 1 percent slopes"
"F111AY001IN","111A","Palms",238388,"Palms muck, 0 to 1 percent slopes, drained"
"F111AY001IN","111A","Palms",2638481,"Palms muck-Urban land complex, 0 to 2 percent slopes"
"F111AY001IN","111A","Palms",238542,"Palms muck"
"F111AY001IN","111A","Palms",239758,"Palms muck"
"F111AY001IN","111A","Palms",238500,"Palms muck"
"F111AY015IN","111A","Parke",238410,"Parke silt loam, 6 to 12 percent slopes, eroded"
"F111AY015IN","111A","Parke",238409,"Parke silt loam, 2 to 6 percent slopes, eroded"
"F111AY011IN","111A","Patton",249617,"Patton silty clay loam, sandy substratum"
"F111AY011IN","111A","Patton",2379912,"Patton silty clay loam, loamy substratum, 0 to 2 percent slopes, occasionally flooded"
"F111AY011IN","111A","Patton",2379744,"Patton silty clay loam, 0 to 2 percent slopes"
"F111AY011IN","111A","Patton",2379800,"Patton silty clay loam, 0 to 2 percent slopes"
"F111AY011IN","111A","Patton",2379873,"Patton silty clay loam, 0 to 2 percent slopes"
"F111AY011IN","111A","Patton",2379788,"Patton silty clay loam, 0 to 2 percent slopes"
"F111AY011IN","111A","Patton",2496611,"Patton silty clay loam-Urban land complex, 0 to 2 percent slopes"
"F111AY011IN","111A","Patton",2379898,"Patton silty clay loam, 0 to 2 percent slopes"
"F111AY011IN","111A","Patton",246734,"Patton silty clay loam, overwash"
"F111AY011IN","111A","Patton",2379904,"Patton silty clay loam, limestone substratum, 0 to 2 percent slopes, rarely flooded"
"F111AY011IN","111A","Patton",2496617,"Urban land-Patton silty clay loam complex, 0 to 2 percent slopes"
"F111AY011IN","111A","Patton",2379883,"Patton silty clay loam, 0 to 2 percent slopes"
"F111AY011IN","111A","Patton",2379889,"Patton silty clay loam, 0 to 2 percent slopes"
"R111AY016IN","111A","Pella",243333,"Pella silty clay loam, 0 to 1 percent slopes"
NA,"111A","Pits",238503,"Pits"
NA,"111A","Pits",238721,"Pits, quarry"
NA,"111A","Pits",240949,"Udorthents-Pits complex"
NA,"111A","Pits",242095,"Pits"
NA,"111A","Pits",243721,"Pits, gravel"
NA,"111A","Pits",247958,"Pits, gravel"
NA,"111A","Pits",248180,"Pits, gravel"
NA,"111A","Pits",249628,"Pits, gravel"
NA,"111A","Pits",250217,"Pits, gravel"
NA,"111A","Pits",289227,"Pits, quarry"
NA,"111A","Pits",1745140,"Pits, lime"
NA,"111A","Pits, gravel",238383,"Gravel pits"
NA,"111A","Pits, gravel",238526,"Pits, gravel"
NA,"111A","Pits, gravel",239273,"Gravel pits"
NA,"111A","Pits, gravel",1364006,"Pits, gravel"
NA,"111A","Pits, gravel",240188,"Gravel pits"
NA,"111A","Pits, gravel",242814,"Pits, gravel"
NA,"111A","Pits, gravel",243335,"Pits, gravel"
NA,"111A","Pits, gravel",250479,"Pits, gravel"
NA,"111A","Pits, gravel",251036,"Pits, gravel"
NA,"111A","Pits, gravel",238832,"Gravel pits"
NA,"111A","Pits, gravel",883773,"Pits, gravel"
NA,"111A","Pits, quarry",238414,"Quarries"
NA,"111A","Pits, quarry",239296,"Quarries"
NA,"111A","Pits, quarry",243337,"Pits, quarry"
NA,"111A","Pits, quarry",249629,"Pits, quarry"
NA,"111A","Pits, quarry",250535,"Pits, quarry"
NA,"111A","Pits, quarry",251037,"Pits, quarry"
NA,"111A","Pits, quarry",243451,"Pits, quarry"
NA,"111A","Pits, quarry",883774,"Pits, quarry"
NA,"111A","Pits, quarry",246861,"Pits, quarry"
NA,"111A","Pits, sand and gravel",283729,"Pits, sand and gravel"
"R111AY017IN","111A","Plattville",248499,"Plattville silt loam, 6 to 12 percent slopes"
"R111AY017IN","111A","Plattville",1094523,"Plattville silt loam, moderately wet, 2 to 6 percent slopes"
"R111AY017IN","111A","Plattville",248497,"Plattville silt loam, 2 to 6 percent slopes"
"F111AY022IN","111A","Princeton",869507,"Alvin-Princeton fine sandy loams, 2 to 6 percent slopes"
"F111AY022IN","111A","Princeton",238413,"Princeton fine sandy loam, 6 to 12 percent slopes"
"F111AY022IN","111A","Princeton",898599,"Urban land-Alvin-Princeton complex, 2 to 6 percent slopes"
"F111AY022IN","111A","Princeton",250218,"Princeton sandy loam, 2 to 6 percent slopes"
"F111AY022IN","111A","Princeton",869511,"Alvin-Princeton fine sandy loams, 6 to 12 percent slopes, eroded"
"F111AY022IN","111A","Princeton",250219,"Princeton sandy loam, 6 to 12 percent slopes"
"F111AY022IN","111A","Princeton",238412,"Princeton fine sandy loam, 2 to 6 percent slopes"
"F111AY022IN","111A","Princeton",238411,"Princeton fine sandy loam, 0 to 2 percent slopes"
"F111AY022IN","111A","Princeton",898616,"Urban land-Alvin-Princeton complex, 6 to 12 percent slopes"
"F111AY008IN","111A","Pyrmont",246071,"Pyrmont silt loam, 0 to 3 percent slopes"
"F111AY008IN","111A","Pyrmont",248501,"Pyrmont silt loam, 0 to 2 percent slopes"
NA,"111A","Quarries",246735,"Quarries"
NA,"111A","Quarries",247239,"Pits, quarry"
NA,"111A","Quarries",248503,"Quarries"
"F111AY014IN","111A","Rainsboro",249648,"Rainsboro silt loam, 6 to 12 percent slopes, eroded"
"F111AY014IN","111A","Rainsboro",249646,"Rainsboro silt loam, 2 to 6 percent slopes"
"F111AY009IN","111A","Rainsville",884379,"Rainsville silt loam, 2 to 6 percent slopes"
"F111AY009IN","111A","Rainsville",884380,"Rainsville silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Rainsville",884378,"Rainsville silt loam, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Rainsville",284528,"Miami-Rainsville loams, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Rainsville",281090,"Miami-Rainsville silt loams, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Rainsville",281092,"Miami-Rainsville complex, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Rainsville",281090,"Miami-Rainsville complex, 2 to 6 percent slopes, eroded"
"F111AY008IN","111A","Randolph",251373,"Randolph silt loam, 0 to 2 percent slopes"
"F111AY008IN","111A","Randolph",238416,"Randolph silt loam"
"F111AY008IN","111A","Randolph",251038,"Randolph silt loam, 0 to 2 percent slopes"
"F111AY008IN","111A","Randolph",246863,"Randolph silt loam, 0 to 2 percent slopes"
"F111AY008IN","111A","Randolph",285740,"Randolph silt loam, 0 to 2 percent slopes"
"F111AY008IN","111A","Randolph",285743,"Randolph silt loam, 2 to 6 percent slopes"
"F111AY008IN","111A","Randolph",247240,"Randolph silt loam, 0 to 2 percent slopes"
"F111AY008IN","111A","Randolph",247243,"Randolph silt loam, 2 to 6 percent slopes"
"F111AY008IN","111A","Randolph",243453,"Randolph silt loam, 0 to 2 percent slopes"
"F111AY008IN","111A","Randolph",248504,"Randolph silt loam, 0 to 2 percent slopes"
"F111AY008IN","111A","Randolph",246736,"Randolph silt loam, 2 to 6 percent slopes"
"F111AY008IN","111A","Randolph variant",238505,"Randolph Variant silt loam"
"F111AY006IN","111A","Reesville",238887,"Reesville silt loam, 2 to 6 percent slopes, moderately eroded"
"F111AY006IN","111A","Reesville",238885,"Reesville silt loam, 0 to 2 percent slopes, moderately eroded"
"F111AY006IN","111A","Reesville",242097,"Reesville silt loam"
"R111AY016IN","111A","Rensselaer",2718531,"Rensselaer clay loam, till substratum, 0 to 2 percent slopes"
"R111AY016IN","111A","Rensselaer",2637545,"Rensselaer clay loam-Urban land complex, 0 to 2 percent slopes"
"R111AY016IN","111A","Rensselaer",280868,"Rensselaer loam, 0 to 1 percent slopes, rarely flooded"
"R111AY016IN","111A","Rensselaer",239763,"Rensselaer silty clay loam"
"R111AY016IN","111A","Rensselaer",284520,"Rensselaer-Treaty silt loams, 0 to 1 percent slopes"
"R111AY016IN","111A","Rensselaer",243339,"Rensselaer loam, 0 to 1 percent slopes"
"R111AY016IN","111A","Rensselaer",2637542,"Urban land-Rensselaer clay loam complex, 0 to 2 percent slopes"
"R111AY016IN","111A","Rensselaer",2637548,"Urban land-Rensselaer silty clay loam complex, 0 to 2 percent slopes"
"R111AY016IN","111A","Rensselaer",280860,"Rensselaer loam, 0 to 1 percent slopes"
"R111AY016IN","111A","Rensselaer",2637546,"Rensselaer silty clay loam-Urban land complex, 0 to 2 percent slopes"
"R111AY016IN","111A","Rensselaer",238543,"Rensselaer silty clay loam"
"R111AY016IN","111A","Rensselaer",238418,"Rensselaer clay loam"
"F111AY009IN","111A","Ritchey",247247,"Ritchey silt loam, 6 to 18 percent slopes"
"F111AY009IN","111A","Ritchey",248511,"Ritchey silty clay loam, 6 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Ritchey",246741,"Ritchey and Romeo silt loams, 12 to 35 percent slopes, moderately eroded"
"F111AY009IN","111A","Ritchey",248507,"Ritchey silt loam, 2 to 6 percent slopes, moderately eroded"
"F111AY009IN","111A","Ritchey",247248,"Ritchey silt loam, 18 to 50 percent slopes"
"F111AY009IN","111A","Ritchey",246739,"Ritchey and Romeo silt loams, 2 to 12 percent slopes"
"F111AY009IN","111A","Ritchey",248508,"Ritchey silt loam, 6 to 12 percent slopes, moderately eroded"
"F111AY009IN","111A","Ritchey",248506,"Ritchey silt loam, 2 to 6 percent slopes"
"F111AY009IN","111A","Ritchey",247246,"Ritchey silt loam, 2 to 6 percent slopes"
"F111AY009IN","111A","Ritchey",246875,"Ritchey silt loam, 6 to 12 percent slopes"
"F111AY009IN","111A","Ritchey",248509,"Ritchey silt loam, 12 to 25 percent slopes, moderately eroded"
"F111AY009IN","111A","Ritchey",246874,"Ritchey silt loam, 2 to 6 percent slopes"
"F111AY009IN","111A","Ritchey",248510,"Ritchey silt loam, 25 to 50 percent slopes, moderately eroded"
"F111AY005IN","111A","Riverwash",238921,"Riverwash"
"F111AY018IN","111A","Rock outcrop",1330238,"Donnelsville-Rock outcrop complex, 30 to 70 percent slopes"
"F111AY018IN","111A","Rock outcrop",1303254,"Milton-Rock outcrop complex, 25 to 40 percent slopes"
"R111AY017IN","111A","Rodman",243457,"Rodman gravelly loam, 15 to 25 percent slopes"
"R111AY017IN","111A","Rodman",248515,"Rodman and Fox soils, 25 to 50 percent slopes, moderately eroded"
"R111AY017IN","111A","Rodman",249653,"Rodman gravelly loam, 12 to 20 percent slopes, eroded"
"R111AY017IN","111A","Rodman",249656,"Rodman gravelly loam, 20 to 35 percent slopes, eroded"
"R111AY017IN","111A","Rodman",883711,"Rodman gravelly loam, 18 to 25 percent slopes, eroded"
"R111AY017IN","111A","Rodman",250030,"Rodman-Casco complex, 25 to 50 percent slopes"
"R111AY017IN","111A","Rodman",246647,"Casco and Rodman soils, 2 to 12 percent slopes, moderately eroded"
"R111AY017IN","111A","Rodman",250028,"Rodman-Casco complex, 18 to 25 percent slopes"
"R111AY017IN","111A","Rodman",243458,"Rodman gravelly loam, 25 to 50 percent slopes"
"R111AY017IN","111A","Rodman",238820,"Fox and Rodman soils, kames, 12 to 18 percent slopes, severely eroded"
"R111AY017IN","111A","Rodman",250531,"Miami-Casco-Rodman complex, 18 to 25 percent slopes, moderately eroded"
"R111AY017IN","111A","Rodman",883727,"Rodman-Kendallville complex, 18 to 25 percent slopes, eroded"
"R111AY017IN","111A","Rodman",883724,"Rodman gravelly loam, 25 to 50 percent slopes, eroded"
"R111AY017IN","111A","Rodman",248513,"Rodman and Fox soils, 18 to 25 percent slopes, moderately eroded"
"R111AY017IN","111A","Rodman",248448,"Lorenzo-Rodman complex, 12 to 18 percent slopes, moderately eroded"
"R111AY017IN","111A","Rodman",247187,"Lorenzo-Rodman gravelly loams, 18 to 50 percent slopes, moderately eroded"
"R111AY017IN","111A","Rodman",1154035,"Rodman sandy loam, 25 to 50 percent slopes"
"R111AY017IN","111A","Rodman",238891,"Rodman gravelly loam, 18 to 25 percent slopes, moderately eroded"
"R111AY017IN","111A","Rodman",238889,"Rodman gravelly loam, 12 to 18 percent slopes, moderately eroded"
"R111AY017IN","111A","Rodman",238892,"Rodman gravelly loam, 25 to 50 percent slopes, eroded"
"R111AY017IN","111A","Rodman",246675,"Fox, Casco, and Rodman soils, 12 to 25 percent slopes, moderately eroded"
"R111AY017IN","111A","Rodman",238812,"Fox and Rodman loams, 12 to 18 percent slopes, moderately eroded"
"R111AY017IN","111A","Rodman",249357,"Casco-Rodman complex, 12 to 18 percent slopes"
"R111AY017IN","111A","Rodman",238818,"Fox and Rodman soils, 12 to 18 percent slopes, severely eroded"
"R111AY017IN","111A","Rodman",251041,"Rodman gravelly loam, 18 to 35 percent slopes"
"R111AY017IN","111A","Rodman",238890,"Rodman gravelly loam, 18 to 25 percent slopes, slightly eroded"
"R111AY017IN","111A","Rodman",250537,"Rodman gravelly loam, 18 to 50 percent slopes, moderately eroded"
"R111AY017IN","111A","Rodman",238814,"Fox and Rodman loams, kames, 12 to 18 percent slopes, moderately eroded"
"R111AY017IN","111A","Rodman",250221,"Rodman gravelly sandy loam, 4 to 12 percent slopes"
"R111AY017IN","111A","Rodman",238816,"Fox and Rodman loams, kames, 18 to 25 percent slopes, moderately eroded"
"R111AY017IN","111A","Rodman",883729,"Rodman-Kendallville complex, 25 to 50 percent slopes, eroded"
"R111AY017IN","111A","Rodman",250919,"Eldean-Rodman complex, 18 to 30 percent slopes, severely eroded"
"R111AY017IN","111A","Rodman",250536,"Rodman gravelly loam, 12 to 18 percent slopes, moderately eroded"
"R111AY017IN","111A","Rodman",238419,"Rodman gravelly loam, 18 to 35 percent slopes"
"R111AY017IN","111A","Rodman",250528,"Miami-Rodman complex, 25 to 50 percent slopes, moderately eroded"
"R111AY017IN","111A","Rodman",240231,"Rodman soils, 12 to 50 percent slopes, eroded"
"R111AY017IN","111A","Rodman",248446,"Lorenzo-Rodman complex, 4 to 12 percent slopes, moderately eroded"
"R111AY017IN","111A","Rodman",240940,"Rodman gravelly sandy loam, 35 to 60 percent slopes"
"R111AY017IN","111A","Rodman",250138,"Casco-Rodman gravelly loams, 12 to 18 percent slopes"
"R111AY017IN","111A","Rodman",250140,"Casco-Rodman gravelly loams, 18 to 35 percent slopes"
"F111AY005IN","111A","Romeo",246742,"Ritchey and Romeo silt loams, 12 to 35 percent slopes, moderately eroded"
"F111AY005IN","111A","Romeo",246740,"Ritchey and Romeo silt loams, 2 to 12 percent slopes"
"F111AY005IN","111A","Ross",2494465,"Ross silt loam, 0 to 2 percent slopes, occasionally flooded"
"F111AY005IN","111A","Ross",251047,"Ross silty clay loam, rarely flooded"
"F111AY005IN","111A","Ross",2494496,"Ross silt loam, 0 to 2 percent slopes, frequently flooded"
"F111AY005IN","111A","Ross",238420,"Ross loam, sandy substratum"
"F111AY005IN","111A","Ross",2494484,"Ross silt loam, 0 to 2 percent slopes, overwash, frequently flooded"
"F111AY005IN","111A","Ross",2579127,"Ross loam, 0 to 2 percent slopes, frequently flooded"
"F111AY005IN","111A","Ross",248520,"Ross-Urban land complex"
"F111AY005IN","111A","Ross",245205,"Ross silt loam"
"F111AY005IN","111A","Ross Variant",247251,"Ross silt loam, shallow variant"
"F111AY005IN","111A","Rossburg",285627,"Rossburg silt loam, moderately wet, sandy substratum, 0 to 1 percent slopes, occasionally flooded"
"F111AY005IN","111A","Rossburg",249663,"Rossburg silt loam, rarely flooded"
"F111AY005IN","111A","Rossburg",289229,"Rossburg silt loam, 0 to 2 percent slopes, frequently flooded, brief duration"
"F111AY005IN","111A","Rossburg",1730789,"Rossburg silt loam, 0 to 2 percent slopes, frequently flooded, brief duration"
"F111AY005IN","111A","Rossburg",289230,"Rossburg silt loam, 0 to 2 percent slopes, occasionally flooded, brief duration"
"F111AY005IN","111A","Rossburg",1083372,"Rossburg and Landes soils, 0 to 2 percent slopes, frequently flooded, brief duration"
"F111AY009IN","111A","Rossmoyne",249672,"Rossmoyne-Cana complex, 2 to 6 percent slopes"
"F111AY009IN","111A","Rossmoyne",249665,"Rossmoyne silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Rossmoyne",249667,"Rossmoyne silt loam, 2 to 6 percent slopes"
"F111AY015IN","111A","Rush",251050,"Rush silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Russell",2375464,"Russell silt loam, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Russell",238902,"Russell silt loam, 18 to 25 percent slopes, moderately eroded"
"F111AY009IN","111A","Russell",238901,"Russell silt loam, 18 to 25 percent slopes, slightly eroded"
"F111AY009IN","111A","Russell",243460,"Russell silt loam, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Russell",238919,"Russell and Miami soils, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Russell",238899,"Russell silt loam, 12 to 18 percent slopes, slightly eroded"
"F111AY009IN","111A","Russell",238904,"Russell soils, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Russell",238903,"Russell soils, 2 to 6 percent slopes, severely eroded"
"F111AY009IN","111A","Russell",238897,"Russell silt loam, 6 to 12 percent slopes, slightly eroded"
"F111AY009IN","111A","Russell",238898,"Russell silt loam, 6 to 12 percent slopes, moderately eroded"
"F111AY009IN","111A","Russell",238906,"Russell soils, 18 to 25 percent slopes, severely eroded"
"F111AY009IN","111A","Russell",238909,"Russell and Miami silt loams, 2 to 6 percent slopes, slightly eroded"
"F111AY009IN","111A","Russell",238900,"Russell silt loam, 12 to 18 percent slopes, moderately eroded"
"F111AY009IN","111A","Russell",238905,"Russell soils, 12 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Russell",238913,"Russell and Miami silt loams, 6 to 12 percent slopes, slightly eroded"
"F111AY009IN","111A","Russell",238894,"Russell silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Russell",238907,"Russell and Miami silt loams, 0 to 2 percent slopes"
"F111AY009IN","111A","Russell",290223,"Urban land-Fincastle-Russell complex, 2 to 6 percent slopes"
"F111AY009IN","111A","Russell",238915,"Russell and Miami silt loams, 6 to 12 percent slopes, moderately eroded"
"F111AY009IN","111A","Russell",238911,"Russell and Miami silt loams, 2 to 6 percent slopes, moderately eroded"
"F111AY009IN","111A","Russell",238917,"Russell and Miami soils, 2 to 6 percent slopes, severely eroded"
"F111AY004IN","111A","Saranac",238423,"Saranac silty clay loam"
"F111AY014IN","111A","Savona",246074,"Savona silt loam, 0 to 2 percent slopes"
"F111AY014IN","111A","Savona",882351,"Savona silt loam, 0 to 2 percent slopes"
"F111AY014IN","111A","Savona",251053,"Savona silt loam, 0 to 2 percent slopes"
"R111AY016IN","111A","Sebewa",238424,"Sebewa clay loam"
"F111AY009IN","111A","Senachwine",1733455,"Senachwine loam, 25 to 70 percent slopes"
"F111AY009IN","111A","Senachwine",1075337,"Senachwine silt loam, 18 to 25 percent slopes, eroded"
"F111AY009IN","111A","Senachwine",289235,"Senachwine loam, 25 to 70 percent slopes"
"F111AY009IN","111A","Senachwine",1733449,"Senachwine loam, 18 to 25 percent slopes"
"F111AY015IN","111A","Shelocta",249686,"Shelocta-Cruze-Weikert association, steep"
"F111AY012IN","111A","Shinrock",250040,"Shinrock silt loam, 2 to 6 percent slopes"
"F111AY004IN","111A","Shoals",2638573,"Shoals silt loam-Urban land complex, 0 to 2 percent slopes, occasionally flooded, very brief duration"
"F111AY004IN","111A","Shoals",2638570,"Shoals silt loam-Urban land complex, 0 to 2 percent slopes, frequently flooded, brief duration"
"F111AY004IN","111A","Shoals",239765,"Shoals silt loam"
"F111AY004IN","111A","Shoals",2385265,"Shoals silt loam, 0 to 2 percent slopes, frequently flooded, brief duration"
"F111AY004IN","111A","Shoals",2637574,"Shoals silt loam-Urban land complex, 0 to 2 percent slopes, frequently flooded, very brief duration"
"F111AY004IN","111A","Shoals",2638588,"Urban land-Shoals silt loam complex, 0 to 2 percent slopes, frequently flooded, brief duration"
"F111AY004IN","111A","Shoals",1733458,"Shoals silt loam, 0 to 2 percent slopes, occasionally flooded, very brief duration"
"F111AY004IN","111A","Shoals",2385270,"Shoals silt loam, 0 to 2 percent slopes, occasionally flooded, very brief duration"
"F111AY004IN","111A","Shoals",246077,"Shoals silt loam, occasionally flooded"
"F111AY004IN","111A","Shoals",243722,"Shoals loam, occasionally flooded"
"F111AY004IN","111A","Shoals",250226,"Shoals silt loam, occasionally flooded"
"F111AY004IN","111A","Shoals",243461,"Shoals silt loam, occasionally flooded"
"F111AY004IN","111A","Shoals Variant",250544,"Shoals silt loam, till subsoil variant"
"F111AY004IN","111A","Shoals Variant",247255,"Shoals silt loam, moderately shallow variant"
"F111AY015IN","111A","Sisson",240731,"Sisson-Strawn complex, 6 to 12 percent slopes, eroded"
"F111AY014IN","111A","Sleeth",2636658,"Sleeth loam-Urban land complex, 0 to 2 percent slopes"
"F111AY014IN","111A","Sleeth",239071,"Sleeth loam"
"F111AY014IN","111A","Sleeth",289239,"Sleeth loam, 0 to 2 percent slopes"
"F111AY014IN","111A","Sleeth",900187,"Urban land-Sleeth complex, 0 to 2 percent slopes"
"F111AY014IN","111A","Sleeth",2388548,"Sleeth silt loam, 0 to 2 percent slopes"
"F111AY014IN","111A","Sleeth",242820,"Sleeth loam"
"F111AY014IN","111A","Sleeth",238511,"Sleeth loam"
"F111AY014IN","111A","Sleeth",2636661,"Urban land-Sleeth loam complex, 0 to 2 percent slopes"
"F111AY014IN","111A","Sleeth",239768,"Sleeth loam"
"F111AY014IN","111A","Sleeth",240241,"Sleeth silt loam, loamy substratum"
"F111AY014IN","111A","Sleeth",238428,"Sleeth loam"
"F111AY004IN","111A","Sloan",249701,"Sloan silty clay loam, occasionally flooded"
"F111AY004IN","111A","Sloan",250229,"Sloan silt loam, occasionally flooded"
"F111AY004IN","111A","Sloan",2568992,"Sloan silt loam, sandy substratum, 0 to 2 percent slopes, frequently flooded"
"F111AY004IN","111A","Sloan",246896,"Sloan-Fill land complex"
"F111AY004IN","111A","Sloan",243726,"Sloan silty clay loam, occasionally flooded"
"F111AY004IN","111A","Sloan",251056,"Sloan silt loam, sandy substratum, occasionally flooded"
"F111AY004IN","111A","Sloan",2637559,"Sloan silty clay loam-Urban land complex, 0 to 2 percent slopes, frequently flooded, brief duration"
"F111AY004IN","111A","Sloan",886966,"Sloan silty clay loam, 0 to 1 percent slopes, frequently flooded, brief duration"
"F111AY004IN","111A","Sloan",2568972,"Sloan silt loam, 0 to 2 percent slopes, frequently flooded"
"F111AY004IN","111A","Sloan",2636665,"Sloan silt loam-Urban land complex, 0 to 2 percent slopes, frequently flooded, brief duration"
"F111AY004IN","111A","Sloan",2637568,"Sloan clay loam-Urban land complex, 0 to 2 percent slopes, frequently flooded, brief duration"
"F111AY004IN","111A","Sloan",2636598,"Urban land-Sloan silty clay loam, sandy substratum, 0 to 2 percent slopes, frequently flooded, very brief duration"
"F111AY004IN","111A","Sloan",238547,"Sloan silty clay loam"
"F111AY004IN","111A","Sloan",247962,"Sloan silty clay loam, frequently flooded"
"F111AY004IN","111A","Sloan",248533,"Sloan silt loam"
"F111AY004IN","111A","Sloan",250052,"Sloan silt loam"
"F111AY004IN","111A","Sloan",2636664,"Urban land-Sloan silt loam complex, 0 to 2 percent slopes, frequently flooded, brief duration"
"F111AY004IN","111A","Sloan",2636597,"Sloan silty clay loam-Urban land complex, sandy substratum, 0 to 2 percent slopes, frequently flooded, very brief duration"
"F111AY004IN","111A","Sloan",250547,"Sloan silt loam"
"F111AY004IN","111A","Sloan",240734,"Sloan silt loam, sandy substratum, occasionally flooded"
"F111AY004IN","111A","Sloan",285764,"Sloan silt loam, sandy substratum, 0 to 1 percent slopes, frequently flooded"
"F111AY004IN","111A","Sloan",1084467,"Sloan silty clay loam, 0 to 1 percent slopes, frequently flooded, brief duration"
"F111AY004IN","111A","Sloan",238514,"Sloan silty clay loam, sandy substratum"
"F111AY004IN","111A","Sloan",242823,"Sloan silt loam"
"F111AY004IN","111A","Sloan",251414,"Sloan silt loam, sandy substratum, occasionally flooded"
"F111AY004IN","111A","Sloan",251414,"Sloan silt loam, sandy substratum, 0 to 1 percent slopes, occasionally flooded"
"F111AY004IN","111A","Sloan",240244,"Sloan silt loam"
"F111AY004IN","111A","Sloan",239771,"Sloan clay loam"
"F111AY004IN","111A","Sloan",238924,"Sloan silt loam"
"F111AY004IN","111A","Sloan",243465,"Sloan silty clay loam, occasionally flooded"
"F111AY004IN","111A","Sloan",920267,"Sloan silty clay loam, 0 to 1 percent slopes, occasionally flooded, very brief duration"
"F111AY004IN","111A","Sloan Variant",250548,"Sloan silt loam, gravelly subsoil variant"
"F111AY004IN","111A","Southwest",281093,"Southwest silt loam, 0 to 1 percent slopes, ponded, brief duration"
"F111AY004IN","111A","Southwest",243347,"Southwest silt loam, 0 to 1 percent slopes"
"F111AY015IN","111A","Spargus",249705,"Spargus channery silt loam, 2 to 6 percent slopes"
"F111AY020IN","111A","Stonehead",283438,"Stonehead-Wellrock silt loams, 6 to 15 percent slopes, eroded"
"F111AY005IN","111A","Stonelick",883802,"Stonelick loam, gravelly substratum, 0 to 1 percent slopes, frequently flooded"
"F111AY005IN","111A","Stonelick",2661938,"Stonelick fine sandy loam, 0 to 2 percent slopes, frequently flooded"
"F111AY005IN","111A","Stonelick",2638602,"Stonelick sandy loam, Southern Ohio Till Plain, 0 to 2 percent slopes, frequently flooded"
"F111AY005IN","111A","Stonelick",249710,"Stonelick loam, occasionally flooded"
"F111AY005IN","111A","Stonelick",250230,"Stonelick sandy loam"
"F111AY005IN","111A","Stonelick",248184,"Stonelick sandy loam, occasionally flooded"
"F111AY005IN","111A","Stonelick",247261,"Stonelick loam"
"F111AY005IN","111A","Stonelick",243466,"Stonelick loam, occasionally flooded"
"F111AY009IN","111A","Strawn",250856,"Celina-Strawn complex, 0 to 2 percent slopes"
"F111AY009IN","111A","Strawn",251064,"Strawn silty clay loam, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Strawn",281085,"Strawn loam, 25 to 70 percent slopes"
"F111AY009IN","111A","Strawn",250861,"Celina-Strawn complex, 2 to 6 percent slopes"
"F111AY009IN","111A","Strawn",243468,"Strawn clay loam, 2 to 6 percent slopes, severely eroded"
"F111AY009IN","111A","Strawn",251060,"Strawn silty clay loam, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Strawn",240732,"Sisson-Strawn complex, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Strawn",243470,"Strawn clay loam, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Strawn",251067,"Strawn-Crosby complex, 0 to 2 percent slopes"
"F111AY009IN","111A","Strawn",243348,"Strawn-Belmore loams, 15 to 30 percent slopes, eroded"
"F111AY009IN","111A","Strawn",243472,"Strawn clay loam, 12 to 18 percent slopes, severely eroded"
